onset	duration	trial_type
0.0229	10.0226	p_startup
10.0622	0.4226	cross
10.5848	1.5226	2_letters_different
12.1074	3.0227	cross
16.63	1.5226	response
18.1526	2.0226	blank2
20.1918	0.4226	cross
20.7144	1.5226	4_letters_different
22.237	3.0227	cross
26.7596	1.5226	response
28.2822	1.5226	blank2
29.8215	0.4226	cross
30.3441	1.5226	2_letters_different
31.8667	3.0227	cross
36.3893	1.5226	response
37.9119	2.0226	blank2
39.9512	0.4226	cross
40.4738	1.5226	4_letters_different
41.9965	3.0227	cross
46.5191	1.5226	response
48.0416	3.0226	blank2
51.0809	0.4226	cross
51.6035	1.5226	6_letters_same
53.1261	3.0227	cross
57.6487	1.5226	response
59.1713	4.0226	blank2
63.2106	0.4227	cross
63.7333	1.5226	4_letters_different
65.2558	3.0227	cross
69.7784	1.5226	response
71.301	4.0226	blank2
75.3403	0.4226	cross
75.8629	1.5226	2_letters_different
77.3855	3.0227	cross
81.9081	1.5226	response
83.4308	3.5226	blank2
86.97	0.4226	cross
87.4927	1.5226	4_letters_same
89.0153	3.0227	cross
93.5379	1.5226	response
95.0604	3.0226	blank2
98.0997	0.4226	cross
98.6224	1.5226	2_letters_different
100.145	3.0227	cross
104.6676	1.5226	response
106.1902	1.0226	blank2
107.2294	0.4226	cross
107.75200000000001	1.5226	2_letters_same
109.2746	3.0227	cross
113.7972	1.5226	response
115.3198	2.0226	blank2
117.3591	0.4226	cross
117.8817	1.5226	4_letters_same
119.4043	3.0227	cross
123.9269	1.5226	response
125.4495	2.0226	blank2
127.4888	0.4226	cross
128.0114	1.5226	2_letters_same
129.534	3.0227	cross
134.0565	1.5226	response
135.5791	1.5226	blank2
137.1184	0.4226	cross
137.641	1.5226	6_letters_same
139.1636	3.0227	cross
143.6862	1.5226	response
145.2088	5.0226	blank2
150.248	0.4226	cross
150.7707	1.5226	2_letters_same
152.2933	3.0227	cross
156.8159	1.5226	response
158.3385	3.0239	blank2
161.3791	0.4226	cross
161.9018	1.5226	6_letters_different
163.4243	3.0227	cross
167.947	1.5226	response
169.4695	2.0226	blank2
171.5088	0.4226	cross
172.0315	1.5226	4_letters_same
173.5541	3.0227	cross
178.0766	1.5226	response
179.5992	3.0226	blank2
182.6385	0.4226	cross
183.1611	1.5226	6_letters_same
184.6837	3.0227	cross
189.2063	1.5226	response
190.7289	1.5226	blank2
192.2682	0.4226	cross
192.7908	1.5226	6_letters_different
194.3134	3.0227	cross
198.83599999999998	1.5226	response
200.3586	1.5226	blank2
201.8978	0.4226	cross
202.4205	1.5226	2_letters_same
203.9431	3.0227	cross
208.4657	1.5226	response
209.9882	2.0226	blank2
212.0275	0.4226	cross
212.5501	1.5226	6_letters_same
214.0727	3.0227	cross
218.5953	1.5226	response
220.1179	1.5226	blank2
221.6571	0.4226	cross
222.1631	1.5226	4_letters_different
223.6857	3.0227	cross
228.2083	1.5226	response
229.7309	1.5226	blank2
231.2702	0.4226	cross
231.7928	1.5226	6_letters_different
233.3154	3.0227	cross
237.838	1.5226	response
239.3606	1.0226	blank2
240.3998	0.4226	cross
240.9224	1.5226	6_letters_same
242.445	3.0227	cross
246.9676	1.5226	response
248.4902	3.0226	blank2
251.5295	0.4226	cross
252.0521	1.5226	6_letters_different
253.5747	3.0227	cross
258.0973	1.5226	response
259.6198	2.0226	blank2
261.6591	0.4226	cross
262.1817	1.5226	4_letters_different
263.7043	3.0227	cross
268.2269	1.5226	response
269.7495	2.0226	blank2
271.7887	0.4226	cross
272.3113	1.5226	2_letters_same
273.8339	3.0227	cross
278.3565	1.5226	response
279.8791	4.0226	blank2
283.9183	0.4226	cross
284.441	1.5226	6_letters_same
285.9636	3.0227	cross
290.4862	1.5226	response
292.0088	3.0226	blank2
295.048	0.4226	cross
295.5706	1.5226	4_letters_different
297.0932	3.0227	cross
301.6158	1.5226	response
303.1384	4.0226	blank2
307.1777	0.4226	cross
307.7003	1.5226	2_letters_same
309.2229	3.0227	cross
313.7455	1.5226	response
315.2681	1.5226	blank2
316.8074	0.4226	cross
317.3133	1.5226	4_letters_same
318.8359	3.0227	cross
323.3585	1.5226	response
324.8811	2.0226	blank2
326.9204	0.4226	cross
327.443	1.5226	4_letters_same
328.9656	3.0227	cross
333.4882	1.5226	response
335.0108	1.5226	blank2
336.55	0.4226	cross
337.0726	1.5226	4_letters_same
338.5952	3.0227	cross
343.1178	1.5226	response
344.6404	3.5226	blank2
348.1797	0.4226	cross
348.7023	1.5226	6_letters_different
350.2249	3.0227	cross
354.7475	1.5226	response
356.2701	2.0226	blank2
358.3093	0.4226	cross
358.832	1.5226	2_letters_same
360.3546	3.0227	cross
364.8772	1.5226	response
366.3998	1.5226	blank2
367.939	0.4226	cross
368.4617	1.5226	2_letters_different
369.9843	3.0227	cross
374.5069	1.5226	response
376.0294	2.0226	blank2
378.0687	0.4226	cross
378.5913	1.5226	6_letters_same
380.1139	3.0227	cross
384.6365	1.5226	response
386.1591	4.0226	blank2
