onset	duration	trial_type	response
0.0229	5.0439	Bfix	other
5.0668	0.2226	house	other
6.3453	0.2226	animal	other
7.8072	0.2226	pseudoword	other
9.269	0.2226	pseudoword	other
10.7476	0.2226	house	other
12.2094	0.2226	pseudoword	other
13.4879	0.2226	house	other
14.7498	0.2226	pseudoword	other
16.0117	0.2227	pseudoword	other
17.3903	0.2226	animal	other
18.8689	0.2226	house	other
20.3308	0.2226	pseudoword	other
21.7093	0.2227	animal	other
22.9713	0.2226	characters	other
24.4498	0.2226	house	other
25.7283	0.2092	target_fruit	other
26.9768	0.2226	characters	other
28.2553	0.2226	animal	other
29.7338	0.2226	animal	other
30.9957	0.2226	pseudoword	other
32.3576	0.2226	characters	other
33.8195	0.2226	characters	other
35.198	0.2226	house	other
36.6765	0.2226	house	other
38.1551	0.2226	animal	other
39.5169	5.0267	Bfix	other
44.5437	0.2226	characters	other
45.9222	0.2226	house	other
47.2007	0.2226	target_fruit	other
48.4792	0.2226	house	other
49.9412	0.2226	characters	other
51.4031	0.2226	pseudoword	other
52.7649	0.2226	characters	other
54.0602	0.2226	animal	other
55.5387	0.2226	animal	other
56.8006	0.2226	characters	other
58.1791	0.2226	animal	other
59.441	0.2226	pseudoword	other
60.7029	0.2226	pseudoword	other
62.0814	0.2226	animal	other
63.5432	0.2226	pseudoword	other
65.0218	0.2227	house	other
66.4004	0.2226	house	other
67.7789	0.2226	animal	other
69.2575	0.2227	target_fruit	other
70.6194	0.2226	pseudoword	other
71.9812	5.0228	Bfix	other
77.004	0.2226	characters	other
78.2659	0.2226	pseudoword	other
79.5444	0.2226	animal	other
81.0062	0.2226	characters	other
82.3848	0.2226	target_fruit	other
83.7467	0.2226	pseudoword	other
85.0085	0.2226	pseudoword	other
86.387	0.2226	animal	other
87.7656	0.2226	house	other
89.0441	0.2227	animal	other
90.5061	0.2226	pseudoword	other
91.8679	0.2226	pseudoword	other
93.2465	0.2226	animal	other
94.5083	0.2226	pseudoword	other
95.9869	0.2226	house	other
97.3488	0.2226	pseudoword	other
98.8106	0.2226	characters	other
100.0891	0.2226	house	other
101.3511	0.2226	characters	other
102.8296	0.2226	animal	other
104.3082	0.2226	animal	other
105.67	0.2226	pseudoword	other
106.9485	0.2226	animal	other
108.4271	0.2226	animal	other
109.9056	0.2226	animal	other
111.3841	0.2226	animal	other
112.846	0.2226	pseudoword	other
114.1079	0.2226	characters	other
115.3698	0.2226	pseudoword	other
116.6483	0.2226	house	other
117.9101	5.0226	Bfix	other
122.9494	0.2226	characters	other
124.228	0.2226	house	other
125.5898	0.2226	characters	other
127.0517	0.2226	characters	other
128.5135	0.2226	characters	other
129.892	0.2226	animal	other
131.2539	0.2226	characters	other
132.6158	0.2226	pseudoword	other
133.9943	0.2226	house	other
135.4729	0.2226	house	other
136.7347	0.2226	characters	other
138.2133	0.2226	target_fruit	other
139.5918	0.2226	animal	other
141.0536	0.2226	pseudoword	other
142.3155	0.2226	pseudoword	other
143.6774	0.2226	characters	other
145.056	0.2226	house	other
146.3346	0.2226	house	other
147.8131	0.2226	house	other
149.0917	0.2226	animal	other
150.5535	5.0226	Bfix	other
155.5928	0.2226	characters	other
157.0547	0.2226	characters	other
158.4499	0.2226	animal	other
159.9284	0.2226	house	other
161.307	0.2226	house	other
162.5689	0.2226	characters	other
164.0475	0.2227	house	other
165.5261	0.2226	house	other
166.8879	0.2226	characters	other
168.3664	0.2226	animal	other
169.7283	5.0447	Bfix	other
174.773	0.2226	visage	other
176.0515	0.2226	visage	other
177.4301	0.2227	scrambled	other
178.8087	0.2226	scene	other
180.1872	0.2226	visage	other
181.5658	0.2227	target_fruit	other
182.9444	0.2226	visage	other
184.4229	0.2226	visage	other
185.7015	0.2226	visage	other
187.1801	0.2226	tool	other
188.6587	0.2226	tool	other
190.1372	0.2226	visage	other
191.5158	0.2226	tool	other
192.8943	0.2226	visage	other
194.1895	0.2226	scene	other
195.4681	0.2227	scene	other
196.7467	0.2226	tool	other
198.2252	0.2226	scene	other
199.5037	0.2226	tool	other
200.9822	0.2226	scrambled	other
202.2608	0.2226	tool	other
203.5393	0.2226	scene	other
204.9179	0.2226	scene	other
206.3964	0.2226	scene	other
207.675	0.2226	tool	other
209.0369	5.0226	Bfix	other
214.1094	0.2226	tool	other
215.4879	0.2226	scrambled	other
216.9665	0.2226	visage	other
218.245	0.2226	visage	other
219.5235	0.2226	scene	other
221.0187	0.2226	scrambled	other
222.2972	0.2226	scene	other
223.6758	0.2226	tool	other
225.0543	0.2226	tool	other
226.5328	0.2226	target_fruit	other
227.8113	0.2226	scene	other
229.1899	0.2226	scene	other
230.6684	0.2226	scrambled	other
231.947	0.2226	visage	other
233.3255	0.2226	scene	other
234.7041	0.2226	scene	other
235.9826	0.2226	scene	other
237.4611	0.2226	scrambled	other
238.9397	0.2226	scrambled	other
240.2182	0.2226	scene	other
241.6968	0.2226	scrambled	other
243.1753	0.2226	visage	other
244.5539	0.2226	scene	other
245.8324	0.2226	scrambled	other
247.1109	0.2226	target_fruit	other
248.4728	5.0447	Bfix	other
253.5175	0.2226	scrambled	other
254.896	0.2226	tool	other
256.2746	0.2226	target_fruit	other
257.7531	0.2226	tool	other
259.1317	0.2226	visage	other
260.5102	0.2226	scrambled	other
261.8888	0.2226	visage	other
263.1673	0.2226	scene	other
264.6459	0.2226	scrambled	other
266.0183	0.2226	tool	other
267.4968	0.2226	visage	other
268.7754	0.2226	scene	other
270.154	0.2226	scrambled	other
271.6325	0.2226	tool	other
273.1111	0.2226	tool	other
274.3896	0.2227	visage	other
275.7682	0.2226	visage	other
277.1467	0.2226	scrambled	other
278.5252	0.2226	scene	other
280.0038	0.2226	scene	other
281.3823	0.2226	tool	other
282.6608	0.2226	scrambled	other
284.0394	0.2226	tool	other
285.4179	0.2226	scrambled	other
286.8965	0.2226	scrambled	other
288.2584	5.0448	Bfix	other
293.3032	0.2226	scrambled	other
294.7818	0.2227	scene	other
296.1604	0.2226	scrambled	other
297.639	0.2226	tool	other
299.1175	0.2226	visage	other
300.396	0.2226	scrambled	other
301.6745	0.2226	tool	other
303.1531	0.2226	scrambled	other
304.5482	0.2226	visage	other
306.0267	0.2226	visage	other
307.4053	0.2227	tool	other
308.7839	0.2226	tool	other
310.0625	0.2226	scene	other
311.541	0.2226	target_fruit	other
312.8195	0.2226	scrambled	other
314.1981	0.2226	scrambled	other
315.6766	0.2226	scrambled	other
316.9552	0.2226	visage	other
318.2337	0.2226	scrambled	other
319.6123	0.2227	tool	other
321.0742	5.0152	Bfix	other
326.1395	0.2226	visage	other
327.418	0.2226	scrambled	other
328.6965	0.2226	scrambled	other
330.075	0.2227	tool	other
331.4536	0.2226	scene	other
332.7322	0.2229	scene	other
334.011	0.2226	visage	other
335.3895	0.2226	scene	other
336.8681	0.2226	tool	other
338.2466	0.2226	tool	other
339.6085	7.1884	Bfix	other
