onset	duration	trial_type	response
0.0229	5.0298	Bfix	other
5.0527	0.2226	characters	other
6.5478	0.2226	house	other
7.9097	0.2226	characters	other
9.4049	0.2226	animal	other
10.9001	0.2226	target_fruit	other
12.162	0.2226	pseudoword	other
13.5238	0.2226	pseudoword	other
14.7856	0.2226	characters	other
16.0475	0.2226	characters	other
17.3094	0.2226	characters	other
18.7046	0.2226	animal	other
20.0997	0.2226	house	other
21.3949	0.2226	animal	other
22.6901	0.2226	animal	other
24.152	0.2226	characters	other
25.5472	0.2226	target_fruit	other
27.0091	0.2226	characters	other
28.4043	0.2227	house	other
29.6662	0.2226	characters	other
30.9447	0.2226	house	other
32.2066	0.2226	pseudoword	other
33.5018	0.2226	animal	other
34.8637	0.2226	pseudoword	other
36.2589	0.2226	house	other
37.7541	0.2226	animal	other
39.0159	5.0258	Bfix	other
44.0417	0.2226	pseudoword	other
45.5036	0.2226	characters	other
46.7988	0.2226	animal	other
48.1774	0.2226	house	other
49.5392	0.2226	pseudoword	other
50.9344	0.2226	house	other
52.1963	0.2226	pseudoword	other
53.5915	0.2226	house	other
54.9867	0.2226	house	other
56.4819	0.2226	house	other
57.8438	0.2226	pseudoword	other
59.1389	0.2226	animal	other
60.6342	0.2226	target_fruit	other
62.1294	0.2226	house	other
63.4912	0.2227	characters	other
64.7866	0.2226	house	other
66.0818	0.2226	house	other
67.577	0.2226	house	other
69.0388	0.2226	pseudoword	other
70.3006	0.2226	characters	other
71.7625	5.0532	Bfix	other
76.8157	0.2226	house	other
78.2942	0.2226	animal	other
79.7561	0.2226	pseudoword	other
81.018	0.2226	pseudoword	other
82.4799	0.2226	characters	other
83.8418	0.2226	characters	other
85.237	0.2226	animal	other
86.6322	0.2226	house	other
88.1274	0.2226	animal	other
89.6059	0.2226	animal	other
90.9845	0.2226	animal	other
92.3797	0.2226	house	other
93.7749	0.2226	animal	other
95.1701	0.2226	house	other
96.432	0.2226	pseudoword	other
97.6938	0.2226	pseudoword	other
99.089	0.2226	animal	other
100.4842	0.2226	animal	other
101.9461	0.2226	pseudoword	other
103.2246	0.2226	animal	other
104.6864	0.2226	characters	other
105.9483	0.2226	pseudoword	other
107.2435	0.2226	target_fruit	other
108.6053	0.2226	pseudoword	other
109.8839	0.2226	house	other
111.1792	0.2226	animal	other
112.441	0.2226	pseudoword	other
113.9029	0.2226	characters	other
115.1981	0.2226	animal	other
116.6932	0.2226	house	other
118.1551	5.0534	Bfix	other
123.2085	0.2226	house	other
124.5036	0.2226	animal	other
125.8655	0.2226	pseudoword	other
127.1274	0.2226	characters	other
128.4892	0.2226	characters	other
129.7845	0.2226	animal	other
131.0463	0.2226	characters	other
132.5248	0.2226	house	other
133.9867	0.2226	pseudoword	other
135.3819	0.2226	animal	other
136.6437	0.2226	pseudoword	other
