onset	duration	trial_type	gain_amount	loss_amount	num_loss_cards
0.0	1.013	fmri_buffer	0.0	0.0	0.0
1.013	1.521	test_start_block	0.0	0.0	0.0
2.5340000000000003	1.6580000000000001	card_flip	12.0	-70.0	1.0
4.192	2.471	inter_trials	0.0	0.0	0.0
6.662999999999999	0.997	card_flip	14.0	-75.0	1.0
7.66	0.649	card_flip	14.0	-75.0	1.0
8.309	0.682	card_flip	14.0	-75.0	1.0
8.991	2.4819999999999998	inter_trials	0.0	0.0	0.0
11.472999999999999	0.5770000000000001	card_flip	15.0	-70.0	1.0
12.05	0.65	card_flip	15.0	-70.0	1.0
12.7	0.517	card_flip	15.0	-70.0	1.0
13.217	2.536	inter_trials	0.0	0.0	0.0
15.753	0.74	card_flip	17.0	-75.0	1.0
16.493	1.163	card_flip	17.0	-75.0	1.0
17.656	2.478	inter_trials	0.0	0.0	0.0
20.134	0.47600000000000003	card_flip	24.0	-60.0	2.0
20.61	0.385	card_flip	24.0	-60.0	2.0
20.995	0.47	card_flip	24.0	-60.0	2.0
21.465	2.678	inter_trials	0.0	0.0	0.0
24.143	0.659	card_flip	29.0	-75.0	2.0
24.802	0.397	card_flip	29.0	-75.0	2.0
25.199	0.43200000000000005	card_flip	29.0	-75.0	2.0
25.631	2.401	inter_trials	0.0	0.0	0.0
28.031999999999996	0.643	card_flip	17.0	-65.0	2.0
28.675	0.40299999999999997	card_flip	17.0	-65.0	2.0
29.078000000000003	2.5340000000000003	inter_trials	0.0	0.0	0.0
31.612	0.603	card_flip	14.0	-95.0	1.0
32.215	0.39799999999999996	card_flip	14.0	-95.0	1.0
32.613	0.946	card_flip	14.0	-95.0	1.0
33.559	0.585	card_flip	14.0	-95.0	1.0
34.144	0.6990000000000001	card_flip	14.0	-95.0	1.0
34.843	2.611	inter_trials	0.0	0.0	0.0
37.454	0.85	card_flip	15.0	-65.0	2.0
38.304	0.39299999999999996	card_flip	15.0	-65.0	2.0
38.696999999999996	2.405	inter_trials	0.0	0.0	0.0
41.102	0.787	card_flip	17.0	-65.0	2.0
41.888999999999996	0.8490000000000001	card_flip	17.0	-65.0	2.0
42.738	0.428	card_flip	17.0	-65.0	2.0
43.166000000000004	2.617	inter_trials	0.0	0.0	0.0
45.783	0.769	card_flip	13.0	-70.0	2.0
46.552	2.3409999999999997	inter_trials	0.0	0.0	0.0
48.893	0.703	card_flip	15.0	-80.0	2.0
49.596000000000004	0.36200000000000004	card_flip	15.0	-80.0	2.0
49.958	0.596	card_flip	15.0	-80.0	2.0
50.553999999999995	2.261	inter_trials	0.0	0.0	0.0
52.815	1.317	card_flip	14.0	-65.0	3.0
54.132	0.374	card_flip	14.0	-65.0	3.0
54.506	1.6740000000000002	card_flip	14.0	-65.0	3.0
56.18	2.5069999999999997	inter_trials	0.0	0.0	0.0
58.687	1.088	card_flip	1.0	-45.0	1.0
59.775	0.345	card_flip	1.0	-45.0	1.0
60.12	0.325	card_flip	1.0	-45.0	1.0
60.445	3.279	inter_trials	0.0	0.0	0.0
63.724	0.9840000000000001	card_flip	15.0	-70.0	3.0
64.708	0.34299999999999997	card_flip	15.0	-70.0	3.0
65.051	2.273	inter_trials	0.0	0.0	0.0
67.324	1.26	card_flip	30.0	-50.0	3.0
68.584	2.26	inter_trials	0.0	0.0	0.0
70.844	0.88	card_flip	17.0	-70.0	2.0
71.72399999999999	0.309	card_flip	17.0	-70.0	2.0
72.033	0.5429999999999999	card_flip	17.0	-70.0	2.0
72.57600000000001	2.3280000000000003	inter_trials	0.0	0.0	0.0
74.904	0.579	card_flip	7.0	-95.0	1.0
75.483	0.292	card_flip	7.0	-95.0	1.0
75.775	0.243	card_flip	7.0	-95.0	1.0
76.018	0.59	card_flip	7.0	-95.0	1.0
76.608	0.4	card_flip	7.0	-95.0	1.0
77.008	2.735	inter_trials	0.0	0.0	0.0
79.743	0.703	card_flip	9.0	-100.0	1.0
80.446	0.293	card_flip	9.0	-100.0	1.0
80.73899999999999	0.34600000000000003	card_flip	9.0	-100.0	1.0
81.085	1.052	card_flip	9.0	-100.0	1.0
82.137	2.396	inter_trials	0.0	0.0	0.0
84.53299999999999	0.9420000000000001	card_flip	15.0	-80.0	2.0
85.475	0.267	card_flip	15.0	-80.0	2.0
85.742	1.4609999999999999	card_flip	15.0	-80.0	2.0
87.20299999999999	0.5529999999999999	card_flip	15.0	-80.0	2.0
87.756	2.338	inter_trials	0.0	0.0	0.0
90.094	0.653	card_flip	16.0	-70.0	2.0
90.74700000000001	0.259	card_flip	16.0	-70.0	2.0
91.006	0.48200000000000004	card_flip	16.0	-70.0	2.0
91.488	0.551	card_flip	16.0	-70.0	2.0
92.039	2.2640000000000002	inter_trials	0.0	0.0	0.0
94.303	1.682	card_flip	30.0	-45.0	5.0
95.985	2.2769999999999997	inter_trials	0.0	0.0	0.0
98.262	1.1520000000000001	card_flip	13.0	-75.0	1.0
99.414	0.5479999999999999	card_flip	13.0	-75.0	1.0
99.962	0.494	card_flip	13.0	-75.0	1.0
100.456	2.468	inter_trials	0.0	0.0	0.0
102.92399999999999	1.597	card_flip	14.0	-70.0	1.0
104.521	0.391	card_flip	14.0	-70.0	1.0
104.912	0.579	card_flip	14.0	-70.0	1.0
105.491	2.472	inter_trials	0.0	0.0	0.0
107.963	2.49	card_flip	16.0	-80.0	1.0
110.45299999999999	0.3	card_flip	16.0	-80.0	1.0
110.75299999999999	0.49200000000000005	card_flip	16.0	-80.0	1.0
111.245	0.691	card_flip	16.0	-80.0	1.0
111.936	2.537	inter_trials	0.0	0.0	0.0
114.473	1.3869999999999998	card_flip	17.0	-70.0	1.0
115.86	0.39799999999999996	card_flip	17.0	-70.0	1.0
116.258	1.538	card_flip	17.0	-70.0	1.0
117.796	2.407	inter_trials	0.0	0.0	0.0
120.20299999999999	1.077	card_flip	25.0	-65.0	2.0
121.28	2.4730000000000003	inter_trials	0.0	0.0	0.0
123.75299999999999	1.639	card_flip	30.0	-80.0	2.0
125.39200000000001	0.462	card_flip	30.0	-80.0	2.0
125.854	2.54	inter_trials	0.0	0.0	0.0
128.394	1.7519999999999998	card_flip	13.0	-95.0	1.0
130.14600000000002	0.365	card_flip	13.0	-95.0	1.0
130.511	0.42200000000000004	card_flip	13.0	-95.0	1.0
130.933	0.514	card_flip	13.0	-95.0	1.0
131.447	2.546	inter_trials	0.0	0.0	0.0
133.993	1.8780000000000001	card_flip	14.0	-90.0	1.0
135.871	0.245	card_flip	14.0	-90.0	1.0
136.116	0.21899999999999997	card_flip	14.0	-90.0	1.0
136.335	1.077	card_flip	14.0	-90.0	1.0
137.412	0.5670000000000001	card_flip	14.0	-90.0	1.0
137.97899999999998	2.615	inter_trials	0.0	0.0	0.0
140.594	1.255	card_flip	16.0	-70.0	2.0
141.849	0.276	card_flip	16.0	-70.0	2.0
142.125	0.508	card_flip	16.0	-70.0	2.0
142.63299999999998	2.461	inter_trials	0.0	0.0	0.0
145.094	3.263	card_flip	7.0	-100.0	1.0
148.357	0.747	card_flip	7.0	-100.0	1.0
149.10399999999998	2.3480000000000003	inter_trials	0.0	0.0	0.0
151.452	0.599	card_flip	14.0	-80.0	2.0
152.05100000000002	2.272	inter_trials	0.0	0.0	0.0
154.32299999999998	1.135	card_flip	15.0	-75.0	2.0
155.458	2.6860000000000004	inter_trials	0.0	0.0	0.0
158.144	0.97	card_flip	15.0	-65.0	3.0
159.114	2.468	inter_trials	0.0	0.0	0.0
161.582	1.883	card_flip	14.0	-70.0	3.0
163.465	0.439	card_flip	14.0	-70.0	3.0
163.90400000000002	0.523	card_flip	14.0	-70.0	3.0
