onset	duration	trial_type	gain_amount	loss_amount	num_loss_cards
0.0	1.01	fmri_buffer	0.0	0.0	0.0
1.01	1.517	test_start_block	0.0	0.0	0.0
2.5269999999999997	5.525	card_flip	12.0	-70.0	1.0
8.052	2.475	inter_trials	0.0	0.0	0.0
10.527000000000001	3.346	card_flip	14.0	-75.0	1.0
13.873	0.29100000000000004	card_flip	14.0	-75.0	1.0
14.164000000000001	2.4819999999999998	inter_trials	0.0	0.0	0.0
16.646	1.706	card_flip	15.0	-70.0	1.0
18.352	0.355	card_flip	15.0	-70.0	1.0
18.707	0.58	card_flip	15.0	-70.0	1.0
19.287	1.712	card_flip	15.0	-70.0	1.0
20.999000000000002	2.5469999999999997	inter_trials	0.0	0.0	0.0
23.546	1.115	card_flip	17.0	-75.0	1.0
24.660999999999998	0.738	card_flip	17.0	-75.0	1.0
25.399	1.214	card_flip	17.0	-75.0	1.0
26.613000000000003	0.9	card_flip	17.0	-75.0	1.0
27.513	2.463	inter_trials	0.0	0.0	0.0
29.976	1.693	card_flip	24.0	-60.0	2.0
31.669	0.6859999999999999	card_flip	24.0	-60.0	2.0
32.355	1.295	card_flip	24.0	-60.0	2.0
33.65	1.179	card_flip	24.0	-60.0	2.0
34.829	1.4240000000000002	card_flip	24.0	-60.0	2.0
36.253	2.674	inter_trials	0.0	0.0	0.0
38.927	1.454	card_flip	29.0	-75.0	2.0
40.381	0.8759999999999999	card_flip	29.0	-75.0	2.0
41.257	0.9640000000000001	card_flip	29.0	-75.0	2.0
42.221000000000004	1.526	card_flip	29.0	-75.0	2.0
43.747	2.4090000000000003	inter_trials	0.0	0.0	0.0
46.156000000000006	0.9570000000000001	card_flip	17.0	-65.0	2.0
47.113	1.526	card_flip	17.0	-65.0	2.0
48.638999999999996	1.483	card_flip	17.0	-65.0	2.0
50.122	0.784	card_flip	17.0	-65.0	2.0
50.906000000000006	2.54	inter_trials	0.0	0.0	0.0
53.446000000000005	1.3330000000000002	card_flip	14.0	-95.0	1.0
54.778999999999996	1.038	card_flip	14.0	-95.0	1.0
55.817	1.7380000000000002	card_flip	14.0	-95.0	1.0
57.555	2.266	card_flip	14.0	-95.0	1.0
59.821000000000005	0.53	card_flip	14.0	-95.0	1.0
60.351000000000006	1.482	card_flip	14.0	-95.0	1.0
61.833	0.569	card_flip	14.0	-95.0	1.0
62.402	2.6039999999999996	inter_trials	0.0	0.0	0.0
65.006	1.607	card_flip	15.0	-65.0	2.0
66.613	0.598	card_flip	15.0	-65.0	2.0
67.211	1.014	card_flip	15.0	-65.0	2.0
68.225	2.411	inter_trials	0.0	0.0	0.0
70.63600000000001	2.043	card_flip	17.0	-65.0	2.0
72.679	0.7	card_flip	17.0	-65.0	2.0
73.37899999999999	1.7369999999999999	card_flip	17.0	-65.0	2.0
75.116	1.235	card_flip	17.0	-65.0	2.0
76.351	2.596	inter_trials	0.0	0.0	0.0
78.947	2.023	card_flip	13.0	-70.0	2.0
80.97	0.8220000000000001	card_flip	13.0	-70.0	2.0
81.792	1.591	card_flip	13.0	-70.0	2.0
83.383	0.8340000000000001	card_flip	13.0	-70.0	2.0
84.21700000000001	0.539	card_flip	13.0	-70.0	2.0
84.756	2.3409999999999997	inter_trials	0.0	0.0	0.0
87.09700000000001	1.073	card_flip	15.0	-80.0	2.0
88.17	1.5859999999999999	card_flip	15.0	-80.0	2.0
89.756	1.27	card_flip	15.0	-80.0	2.0
91.02600000000001	0.9009999999999999	card_flip	15.0	-80.0	2.0
91.927	1.274	card_flip	15.0	-80.0	2.0
93.20100000000001	2.275	inter_trials	0.0	0.0	0.0
95.476	2.445	card_flip	14.0	-65.0	3.0
97.921	0.644	card_flip	14.0	-65.0	3.0
98.565	0.71	card_flip	14.0	-65.0	3.0
99.275	1.109	card_flip	14.0	-65.0	3.0
100.384	2.472	inter_trials	0.0	0.0	0.0
102.85600000000001	1.435	card_flip	1.0	-45.0	1.0
104.291	0.344	card_flip	1.0	-45.0	1.0
104.635	0.433	card_flip	1.0	-45.0	1.0
105.068	0.33	card_flip	1.0	-45.0	1.0
105.398	3.2880000000000003	inter_trials	0.0	0.0	0.0
108.686	1.6119999999999999	card_flip	15.0	-70.0	3.0
110.29799999999999	0.504	card_flip	15.0	-70.0	3.0
110.802	2.2640000000000002	inter_trials	0.0	0.0	0.0
113.066	2.99	card_flip	30.0	-50.0	3.0
116.056	2.269	inter_trials	0.0	0.0	0.0
118.325	1.18	card_flip	17.0	-70.0	2.0
119.505	0.75	card_flip	17.0	-70.0	2.0
120.255	0.863	card_flip	17.0	-70.0	2.0
121.118	2.3480000000000003	inter_trials	0.0	0.0	0.0
123.46600000000001	1.0590000000000002	card_flip	7.0	-95.0	1.0
124.525	0.9570000000000001	card_flip	7.0	-95.0	1.0
125.48200000000001	1.219	card_flip	7.0	-95.0	1.0
126.70100000000001	1.034	card_flip	7.0	-95.0	1.0
127.735	2.7510000000000003	inter_trials	0.0	0.0	0.0
130.486	1.165	card_flip	9.0	-100.0	1.0
131.651	0.493	card_flip	9.0	-100.0	1.0
132.144	0.547	card_flip	9.0	-100.0	1.0
132.691	0.529	card_flip	9.0	-100.0	1.0
133.22	2.406	inter_trials	0.0	0.0	0.0
135.626	1.301	card_flip	15.0	-80.0	2.0
136.92700000000002	0.6940000000000001	card_flip	15.0	-80.0	2.0
137.621	1.285	card_flip	15.0	-80.0	2.0
138.906	1.7369999999999999	card_flip	15.0	-80.0	2.0
140.643	2.343	inter_trials	0.0	0.0	0.0
142.986	1.6480000000000001	card_flip	16.0	-70.0	2.0
144.634	1.413	card_flip	16.0	-70.0	2.0
146.047	0.562	card_flip	16.0	-70.0	2.0
146.609	0.654	card_flip	16.0	-70.0	2.0
147.263	2.2640000000000002	inter_trials	0.0	0.0	0.0
149.52700000000002	0.742	card_flip	30.0	-45.0	5.0
150.269	2.0780000000000003	card_flip	30.0	-45.0	5.0
152.347	2.28	inter_trials	0.0	0.0	0.0
154.627	1.6280000000000001	card_flip	13.0	-75.0	1.0
156.255	0.556	card_flip	13.0	-75.0	1.0
156.811	1.5490000000000002	card_flip	13.0	-75.0	1.0
158.36	0.488	card_flip	13.0	-75.0	1.0
158.84799999999998	2.468	inter_trials	0.0	0.0	0.0
161.316	1.75	card_flip	14.0	-70.0	1.0
163.066	0.917	card_flip	14.0	-70.0	1.0
163.983	1.785	card_flip	14.0	-70.0	1.0
165.768	2.479	inter_trials	0.0	0.0	0.0
