onset	duration	trial_type	response
0.0228	5.0271	Bfix	other
5.0499	0.2226	characters	other
6.3451	0.2226	house	other
7.6069	0.2226	characters	other
8.9855	0.2226	animal	other
10.264	0.2226	target_fruit	other
11.7258	0.2226	pseudoword	other
13.1877	0.2226	pseudoword	other
14.6496	0.2226	characters	other
15.9115	0.2226	characters	other
17.1734	0.2226	characters	other
18.5686	0.2226	animal	other
19.8471	0.2226	house	other
21.3256	0.2226	animal	other
22.8208	0.2226	animal	other
24.2826	0.2226	characters	other
25.6778	0.2226	target_fruit	other
27.1396	0.2226	characters	other
28.5349	0.2226	house	other
29.8967	0.2226	characters	other
31.2919	0.2226	house	other
32.5537	0.2226	pseudoword	other
34.049	0.2226	animal	other
35.4108	0.2226	pseudoword	other
36.906	0.2226	house	other
38.3012	0.2226	animal	other
39.7631	5.0263	Bfix	other
44.7893	0.2226	pseudoword	other
46.0512	0.2226	characters	other
47.5463	0.2226	animal	other
48.9416	0.2226	house	other
50.2034	0.2226	pseudoword	other
51.4985	0.2226	house	other
52.9604	0.2226	pseudoword	other
54.3556	0.2226	house	other
55.6508	0.2226	house	other
56.946	0.2226	house	other
58.4078	0.2226	pseudoword	other
59.7864	0.2226	animal	other
61.2816	0.2226	target_fruit	other
62.5768	0.2226	house	other
64.0386	0.2226	characters	other
65.5339	0.2226	house	other
66.8291	0.2226	house	other
68.3242	0.2226	house	other
69.6861	0.2226	pseudoword	other
71.0479	0.2226	characters	other
72.5098	5.0528	Bfix	other
77.5626	0.2226	house	other
79.0578	0.2226	animal	other
80.3197	0.2226	pseudoword	other
81.7815	0.2226	pseudoword	other
83.2434	0.2226	characters	other
84.5052	0.2226	characters	other
86.0004	0.2226	animal	other
87.4956	0.2226	house	other
88.7907	0.2226	animal	other
90.1694	0.2226	animal	other
91.4646	0.2226	animal	other
92.8597	0.2226	house	other
94.1549	0.2226	animal	other
95.6501	0.2226	house	other
97.012	0.2226	pseudoword	other
98.2738	0.2226	pseudoword	other
99.669	0.2226	animal	other
101.1642	0.2226	animal	other
102.5261	0.2226	pseudoword	other
103.9213	0.2226	animal	other
105.2831	0.2226	characters	other
106.645	0.2226	pseudoword	other
108.0402	0.2226	target_fruit	other
109.502	0.2226	pseudoword	other
110.7973	0.2226	house	other
112.1758	0.2226	animal	other
113.6376	0.2226	pseudoword	other
114.9995	0.2226	characters	other
116.4947	0.2226	animal	other
117.8899	0.2226	house	other
119.1518	5.0226	Bfix	other
124.2244	0.2226	house	other
125.7196	0.2226	animal	other
127.1814	0.2226	pseudoword	other
128.4433	0.2226	characters	other
129.8051	0.2226	characters	other
131.3004	0.2226	animal	other
132.6622	0.2226	characters	other
134.1574	0.2226	house	other
135.4192	0.2226	pseudoword	other
136.7145	0.2226	animal	other
137.9763	0.2226	pseudoword	other
139.2381	0.2226	characters	other
140.7	0.2226	pseudoword	other
142.0953	0.2226	animal	other
143.3571	0.2226	pseudoword	other
144.719	0.2226	characters	other
146.1809	0.2226	pseudoword	other
147.5427	0.2226	characters	other
148.8046	0.2226	characters	other
150.1665	0.2226	pseudoword	other
151.5283	5.0226	Bfix	other
156.5676	0.2226	pseudoword	other
157.9294	0.2227	characters	other
159.3913	0.2226	characters	other
160.8865	0.2226	house	other
162.165	0.2226	target_fruit	other
163.4603	0.2226	house	other
164.8555	0.2226	house	other
166.2507	0.2227	animal	other
167.646	0.2226	animal	other
169.0412	0.2226	animal	other
170.303	5.0529	Bfix	other
175.3559	0.2226	scene	other
176.6511	0.2226	visage	other
177.9463	0.2226	tool	other
179.4415	0.2226	visage	other
180.72	0.2226	scene	other
181.9986	0.2226	target_fruit	other
183.2937	0.2226	scrambled	other
184.6889	0.2226	scene	other
186.1841	0.2226	scrambled	other
187.4627	0.2226	scrambled	other
