onset	duration	trial_type	response
0.0234	2.5226	start_pseudoword	other
3.0714	2.0231	pseudoword	hit
5.597	2.0231	pseudoword	hit
8.1228	2.0226	pseudoword	hit
10.6704	2.0231	pseudoword	hit
13.1961	2.0228	pseudoword	hit
15.2189	2.5226	start_word	other
18.2665	2.0231	word	hit
20.7922	2.0231	word	incorrect
23.3179	2.0231	word	hit
25.8436	2.0231	word	hit
28.3693	2.0228	word	hit
30.3921	2.5231	start_random_string	other
33.4178	2.0234	random_string	hit
35.9439	2.0231	random_string	hit
38.4697	2.0226	random_string	hit
41.0175	2.023	random_string	hit
43.5432	2.0226	random_string	hit
45.5824	20.0228	Bfix	other
65.6052	2.523	start_word	other
68.6307	2.0231	word	hit
71.1563	2.0231	word	hit
73.682	2.023	word	hit
76.2077	2.0232	word	hit
78.7337	2.0228	word	hit
80.7565	2.5226	start_random_string	other
83.804	2.0231	random_string	hit
86.3296	2.023	random_string	hit
88.8553	2.0231	random_string	hit
91.381	2.0231	random_string	hit
93.9067	2.0228	random_string	hit
95.9295	2.5231	start_pseudoword	other
98.9552	2.0226	pseudoword	hit
101.5028	2.0231	pseudoword	hit
104.0285	2.0231	pseudoword	hit
106.5543	2.0231	pseudoword	hit
109.08	2.0226	pseudoword	hit
111.1192	20.0226	Bfix	other
131.1585	2.5231	start_random_string	other
134.1842	2.023	random_string	hit
136.7099	2.0231	random_string	hit
139.2356	2.0231	random_string	hit
141.7614	2.0232	random_string	hit
144.2871	2.0228	random_string	hit
146.3099	2.5231	start_word	other
149.3356	2.0231	word	incorrect
151.8613	2.0231	word	incorrect
154.387	2.0226	word	hit
156.9346	2.023	word	hit
159.4602	2.0226	word	hit
161.4995	2.523	start_pseudoword	other
164.525	2.0231	pseudoword	hit
167.0508	2.0231	pseudoword	hit
169.5764	2.0231	pseudoword	hit
172.1021	2.0226	pseudoword	hit
174.6497	2.0227	pseudoword	hit
176.6724	20.0229	Bfix	other
196.6952	2.5226	start_word	other
199.7428	2.023	word	hit
202.2684	2.023	word	hit
204.794	2.0226	word	hit
207.3413	2.023	word	hit
209.867	2.0228	word	hit
211.8898	2.5231	start_pseudoword	other
214.9155	2.0226	pseudoword	hit
217.4631	2.0231	pseudoword	hit
219.9887	2.0231	pseudoword	hit
222.5143	2.0231	pseudoword	hit
225.04	2.0228	pseudoword	hit
227.0628	2.523	start_random_string	other
230.0885	2.0231	random_string	hit
232.6142	2.0226	random_string	hit
235.1617	2.0231	random_string	hit
237.6873	2.0231	random_string	hit
240.2131	2.0227	random_string	hit
242.2358	20.0228	Bfix	other
262.2586	2.5231	start_pseudoword	other
265.2843	2.0226	pseudoword	hit
267.8318	2.0226	pseudoword	hit
270.3794	2.0231	pseudoword	hit
272.9051	2.023	pseudoword	hit
275.4307	2.0226	pseudoword	hit
277.47	2.523	start_random_string	other
280.4957	2.0226	random_string	hit
283.0434	2.023	random_string	hit
285.569	2.023	random_string	hit
288.0947	2.0231	random_string	hit
290.6204	2.0228	random_string	hit
292.6432	2.5231	start_word	other
295.6692	2.0231	word	hit
298.1947	2.0231	word	hit
300.7205	2.0231	word	hit
303.2462	2.023	word	hit
305.7718	2.0227	word	hit
307.7946	20.0228	Bfix	other
327.8173	2.5231	start_random_string	other
330.8431	2.0231	random_string	hit
333.3688	2.0231	random_string	hit
335.8946	2.023	random_string	hit
338.4202	2.023	random_string	hit
340.9458	2.0226	random_string	hit
342.9851	2.5232	start_pseudoword	other
346.0107	2.0226	pseudoword	hit
348.5584	2.0226	pseudoword	hit
351.1061	2.023	pseudoword	hit
353.6316	2.0231	pseudoword	hit
356.1573	2.0228	pseudoword	hit
358.1801	2.5231	start_word	other
361.2058	2.0231	word	hit
363.7315	2.0231	word	hit
366.2571	2.0226	word	hit
368.8047	2.023	word	hit
371.3302	2.0227	word	hit
373.353	7.1576	Bfix	other
