onset	duration	trial_type	response
0.0228	5.0438	Bfix	other
5.0666	0.2226	house	other
6.4451	0.2226	animal	other
7.8069	0.2226	pseudoword	other
9.0688	0.2226	pseudoword	other
10.5473	0.2226	house	other
11.9091	0.2226	pseudoword	other
13.3877	0.2226	house	other
14.7496	0.2226	pseudoword	other
16.0114	0.2226	pseudoword	other
17.39	0.2226	animal	other
18.6685	0.2226	house	other
20.0304	0.2226	pseudoword	other
21.4089	0.2226	animal	other
22.6707	0.2226	characters	other
24.0492	0.2226	house	other
25.5278	0.2226	target_fruit	other
26.8897	0.2226	characters	other
28.2682	0.2167	animal	other
29.7408	0.2226	animal	other
31.1027	0.2226	pseudoword	other
32.5645	0.2226	characters	other
34.0264	0.2226	characters	other
35.4049	0.2226	house	other
36.7834	0.2226	house	other
38.0786	0.2226	animal	other
39.5405	5.0267	Bfix	other
44.5672	0.2226	characters	other
45.8457	0.2226	house	other
47.2242	0.2226	target_fruit	other
48.6194	0.2226	house	other
49.8813	0.2226	characters	other
51.2432	0.2226	pseudoword	other
52.605	0.2226	characters	other
53.8835	0.2226	animal	other
55.1787	0.2226	animal	other
56.6406	0.2226	characters	other
57.9191	0.2226	animal	other
59.281	0.2226	pseudoword	other
60.6429	0.2226	pseudoword	other
62.0214	0.2226	animal	other
63.2832	0.2226	pseudoword	other
64.6618	0.2226	house	other
66.1403	0.2226	house	other
67.5188	0.2226	animal	other
68.7973	0.2226	target_fruit	other
70.0592	0.2226	pseudoword	other
71.5211	5.0228	Bfix	other
76.5439	0.2226	characters	other
78.0057	0.2226	pseudoword	other
79.2842	0.2226	animal	other
80.5461	0.2226	characters	other
82.0247	0.2226	target_fruit	other
83.2865	0.2226	pseudoword	other
84.5483	0.2226	pseudoword	other
86.0269	0.2226	animal	other
87.4054	0.2226	house	other
88.6839	0.2226	animal	other
90.0457	0.2226	pseudoword	other
91.4076	0.2226	pseudoword	other
92.8861	0.2226	animal	other
94.1479	0.2226	pseudoword	other
95.5265	0.2226	house	other
96.9883	0.2226	pseudoword	other
98.2502	0.2226	characters	other
99.5288	0.2226	house	other
100.8906	0.2226	characters	other
102.1691	0.2226	animal	other
103.6476	0.2226	animal	other
105.1095	0.2226	pseudoword	other
106.388	0.2226	animal	other
107.6665	0.2226	animal	other
109.145	0.2226	animal	other
110.5235	0.2226	animal	other
111.9854	0.2226	pseudoword	other
113.3473	0.2226	characters	other
114.6092	0.2226	pseudoword	other
115.9877	0.2226	house	other
117.4496	5.0264	Bfix	other
122.4759	0.2226	characters	other
123.7545	0.2226	house	other
125.1163	0.2226	characters	other
126.5782	0.2226	characters	other
127.94	0.2226	characters	other
129.2185	0.2226	animal	other
130.5804	0.2226	characters	other
132.0422	0.2226	pseudoword	other
133.5207	0.2226	house	other
134.9993	0.2226	house	other
136.4611	0.2226	characters	other
137.9397	0.2226	target_fruit	other
139.3182	0.2226	animal	other
140.58	0.2226	pseudoword	other
141.8419	0.2226	pseudoword	other
143.3037	0.2226	characters	other
144.7989	0.2226	house	other
146.2774	0.2226	house	other
147.7559	0.2227	house	other
149.0345	0.2226	animal	other
150.2964	5.0226	Bfix	other
155.3356	0.2226	characters	other
156.7975	0.2226	characters	other
158.076	0.2226	animal	other
159.4546	0.2226	house	other
160.7331	0.2226	house	other
161.9949	0.2226	characters	other
163.3734	0.2226	house	other
164.852	0.2226	house	other
166.1138	0.2226	characters	other
167.3924	0.2226	animal	other
168.7542	5.0473	Bfix	other
173.8015	0.2226	visage	other
175.1801	0.2226	visage	other
176.4585	0.2226	scrambled	other
177.7371	0.2226	scene	other
179.1156	0.2226	visage	other
180.3941	0.2226	target_fruit	other
181.7726	0.2226	visage	other
183.0511	0.2226	visage	other
184.3296	0.2226	visage	other
185.6081	0.2226	tool	other
186.9866	0.2226	tool	other
188.2653	0.2226	visage	other
189.5438	0.2226	tool	other
191.0223	0.2226	visage	other
192.3008	0.2226	scene	other
193.7794	0.2226	scene	other
195.2579	0.2227	tool	other
196.6365	0.2226	scene	other
198.0151	0.2226	tool	other
199.2936	0.2226	scrambled	other
200.7721	0.2226	tool	other
202.2506	0.2226	scene	other
203.7458	0.2226	scene	other
205.2243	0.2226	scene	other
206.5028	0.2226	tool	other
207.7646	5.0226	Bfix	other
212.8206	0.2226	tool	other
214.1991	0.2226	scrambled	other
215.4777	0.2226	visage	other
216.9562	0.2226	visage	other
218.3347	0.2226	scene	other
219.7132	0.2227	scrambled	other
221.1919	0.2226	scene	other
222.5704	0.2226	tool	other
223.8489	0.2226	tool	other
225.2275	0.2226	target_fruit	other
226.606	0.2226	scene	other
227.9845	0.2226	scene	other
229.4631	0.2226	scrambled	other
230.8416	0.2226	visage	other
232.1202	0.2226	scene	other
233.4987	0.2226	scene	other
234.8772	0.2226	scene	other
236.3558	0.2226	scrambled	other
237.8343	0.2226	scrambled	other
239.3128	0.2226	scene	other
240.5913	0.2226	scrambled	other
241.8699	0.2226	visage	other
243.1484	0.2226	scene	other
244.5269	0.2226	scrambled	other
245.8055	0.2226	target_fruit	other
247.0674	5.0449	Bfix	other
252.1123	0.2226	scrambled	other
253.5908	0.2226	tool	other
254.8694	0.2226	target_fruit	other
256.3479	0.2226	tool	other
257.8264	0.2226	visage	other
259.3049	0.2226	scrambled	other
260.6835	0.2226	visage	other
262.162	0.2226	scene	other
263.5405	0.2226	scrambled	other
265.019	0.2226	tool	other
266.4976	0.2226	visage	other
267.9761	0.2226	scene	other
269.3546	0.2226	scrambled	other
270.6331	0.2226	tool	other
272.0116	0.2226	tool	other
273.2901	0.2226	visage	other
274.5686	0.2226	visage	other
275.9472	0.2226	scrambled	other
277.2257	0.2226	scene	other
278.7042	0.2226	scene	other
280.1827	0.2226	tool	other
281.4612	0.2226	scrambled	other
282.9397	0.2226	tool	other
284.3182	0.2226	scrambled	other
285.5968	0.2226	scrambled	other
286.8586	5.0226	Bfix	other
291.9146	0.2226	scrambled	other
293.3931	0.2226	scene	other
294.7716	0.2226	scrambled	other
296.1501	0.2226	tool	other
297.5286	0.2226	visage	other
299.0071	0.2226	scrambled	other
300.3856	0.2226	tool	other
301.6641	0.2227	scrambled	other
302.9427	0.2226	visage	other
304.3212	0.2226	visage	other
305.5997	0.2226	tool	other
306.9782	0.2226	tool	other
308.2567	0.2226	scene	other
309.6352	0.2226	target_fruit	other
311.1138	0.2226	scrambled	other
312.3923	0.2226	scrambled	other
313.8708	0.2227	scrambled	other
315.3494	0.2226	visage	other
316.8279	0.2226	scrambled	other
318.1065	0.2226	tool	other
319.3683	5.0477	Bfix	other
324.416	0.2226	visage	other
325.7945	0.2226	scrambled	other
327.273	0.2226	scrambled	other
328.7516	0.2226	tool	other
330.2301	0.2226	scene	other
331.6086	0.2226	scene	other
332.9871	0.2226	visage	other
