onset	duration	trial_type	response
326.5705	2.0235	blank2	other
328.6274	0.4235	cross	other
329.1509	1.5402	4_letters_same	other
330.6912	3.0403	cross	other
335.2314	1.5402	response	miss
336.7716	1.5235	blank2	other
338.3285	0.4235	cross	other
338.8521	1.5402	4_letters_same	other
340.3923	3.0237	cross	other
344.9158	1.5569	response	miss
346.4727	3.5235	blank2	other
350.0296	0.4403	cross	other
350.5532	1.5236	6_letters_different	other
352.0768	3.0237	cross	other
356.6003	1.5235	response	miss
358.1239	2.0235	blank2	other
360.1807	0.4235	cross	other
360.7043	1.5236	2_letters_same	other
362.2278	3.0237	cross	other
366.7681	1.5402	response	miss
368.3083	1.5236	blank2	other
369.8652	0.4235	cross	other
370.4054	1.5402	2_letters_different	other
371.9457	3.0236	cross	other
376.4692	1.5403	response	miss
378.0095	2.0402	blank2	other
380.083	0.4235	cross	other
380.6066	1.5403	6_letters_same	other
382.1469	3.0236	cross	other
386.6871	1.5402	response	miss
388.2273	4.0235	blank2	other
