onset	duration	trial_type
0.000	1.538	fix
1.538	5.000	scene_possible_correct
6.542	1.700	iti
8.247	1.549	fix
9.796	5.000	scene_impossible_correct
14.799	3.900	iti
18.715	1.550	fix
20.265	5.000	dot_hard_left_correct
25.268	3.100	iti
28.385	1.551	fix
29.936	5.000	dot_hard_right_incorrect
34.954	2.500	iti
37.471	1.533	fix
39.004	5.000	dot_hard_left_correct
44.007	4.400	iti
48.424	1.534	fix
49.958	5.000	dot_hard_right_correct
54.961	3.400	iti
58.377	1.534	fix
59.911	5.000	dot_easy_left_correct
64.914	3.500	iti
68.430	1.537	fix
69.967	5.000	scene_possible_correct
74.982	2.600	iti
77.600	1.533	fix
79.133	5.000	scene_impossible_correct
84.136	1.900	iti
86.052	1.551	fix
87.603	5.000	dot_hard_right_incorrect
92.607	2.700	iti
95.322	1.551	fix
96.873	5.000	scene_impossible_incorrect
101.876	6.500	iti
108.392	1.534	fix
109.926	5.000	scene_impossible_correct
114.929	1.600	iti
116.545	1.550	fix
118.095	5.000	dot_easy_left_incorrect
123.098	4.000	iti
127.115	1.550	fix
128.665	5.000	dot_easy_left_correct
133.668	6.500	iti
140.185	1.551	fix
141.736	5.000	dot_easy_right_incorrect
146.741	2.100	iti
148.855	1.550	fix
150.405	5.000	dot_hard_left_incorrect
155.409	7.500	iti
162.925	1.534	fix
164.459	5.000	scene_possible_correct
169.462	4.400	iti
173.879	1.550	fix
175.429	5.000	dot_easy_right_correct
180.432	3.500	iti
183.949	1.550	fix
185.499	5.000	scene_possible_correct
190.502	8.500	iti
199.010	1.544	fix
200.554	5.000	dot_easy_right_correct
205.557	2.700	iti
208.273	1.550	fix
209.823	5.000	dot_hard_left_incorrect
214.826	4.300	iti
219.143	1.533	fix
220.676	5.000	scene_possible_correct
225.679	2.300	iti
227.995	1.535	fix
229.530	5.000	dot_easy_left_correct
234.534	3.400	iti
237.948	1.534	fix
239.482	5.000	scene_possible_correct
244.486	3.300	iti
247.801	1.534	fix
249.335	5.000	scene_impossible_incorrect
254.338	1.900	iti
256.254	1.537	fix
257.791	5.000	dot_hard_right_correct
262.806	4.000	iti
266.810	1.548	fix
268.358	5.000	scene_possible_correct
273.361	4.900	iti
278.277	1.537	fix
279.814	5.000	scene_possible_correct
284.829	4.100	iti
288.933	1.548	fix
290.481	5.000	scene_impossible_incorrect
295.484	4.500	iti
300.001	1.550	fix
301.551	5.000	dot_easy_right_correct
306.554	2.900	iti
309.470	1.551	fix
311.021	5.000	dot_easy_right_incorrect
316.024	2.400	iti
318.440	1.550	fix
319.990	5.000	dot_hard_left_correct
324.993	4.100	iti
329.109	1.551	fix
330.660	5.000	scene_impossible_incorrect
335.663	2.600	iti
338.279	1.550	fix
339.829	5.000	scene_possible_correct
344.832	2.300	iti
347.148	1.551	fix
348.699	5.000	dot_easy_right_correct
353.702	2.900	iti
356.618	1.550	fix
358.168	5.000	dot_hard_left_incorrect
363.171	1.500	iti
364.687	1.535	fix
366.222	5.000	scene_impossible_incorrect
371.226	4.500	iti
375.740	1.536	fix
377.276	5.000	dot_hard_right_correct
382.292	4.500	iti
386.796	1.531	fix
388.327	5.000	scene_possible_correct
393.330	3.500	iti
396.847	1.550	fix
398.397	5.000	scene_impossible_correct
403.402	1.600	iti
405.016	1.550	fix
406.566	5.000	dot_hard_right_correct
411.569	2.500	iti
414.085	1.534	fix
415.619	5.000	dot_hard_right_correct
420.622	3.300	iti
423.938	1.551	fix
425.489	5.000	dot_easy_left_correct
430.492	2.100	iti
432.608	1.550	fix
434.158	5.000	dot_easy_left_incorrect
439.161	4.700	iti
443.878	1.550	fix
445.428	5.000	scene_possible_correct
450.431	4.600	iti
455.048	1.535	fix
456.583	5.000	scene_possible_correct
461.586	4.000	iti
465.601	1.536	fix
467.137	5.000	scene_possible_correct
472.153	4.600	iti
476.758	1.533	fix
478.291	5.000	scene_possible_correct
483.307	2.500	iti
485.824	1.534	fix
487.358	5.000	scene_impossible_correct
492.363	4.500	iti
496.877	1.534	fix
498.411	5.000	scene_impossible_correct
503.416	2.400	iti
505.830	1.551	fix
507.381	5.000	scene_impossible_correct
512.385	4.500	iti
516.900	1.534	fix
518.434	5.000	scene_impossible_correct
523.439	1.700	iti
525.153	1.533	fix
526.686	5.000	dot_hard_left_correct
531.690	4.000	iti
535.707	1.549	fix
537.256	5.000	scene_impossible_correct
542.260	3.100	iti
545.376	1.533	fix
546.909	5.000	dot_easy_left_correct
551.913	3.500	iti
555.429	1.550	fix
556.979	5.000	dot_easy_right_incorrect
561.983	1.500	iti
