onset	duration	trial_type	response
1.0459	2.5226	start_pseudoword	other
4.0947	2.0241	pseudoword	hit
6.6217	2.0226	pseudoword	incorrect
9.17	2.0226	pseudoword	incorrect
11.7185	2.0231	pseudoword	miss
14.2443	2.0228	pseudoword	hit
16.2671	2.5236	start_word	other
19.2934	2.0231	word	hit
21.819	2.0231	word	hit
24.3447	2.0231	word	hit
26.8705	2.0234	word	hit
29.3967	2.0228	word	incorrect
31.4194	2.5226	start_random_string	other
34.467	2.0243	random_string	hit
36.994	2.0226	random_string	hit
39.5425	2.0226	random_string	hit
42.091	2.0238	random_string	hit
44.6174	2.0226	random_string	hit
46.6567	20.0229	Bfix	other
66.6796	2.5226	start_pseudoword	other
69.7273	2.0231	pseudoword	hit
72.2532	2.0228	pseudoword	hit
74.7795	2.0227	pseudoword	hit
77.3273	2.0226	pseudoword	miss
79.8754	2.0228	pseudoword	hit
81.8982	2.5231	start_word	other
84.9241	2.0234	word	hit
87.4501	2.0231	word	hit
89.9759	2.0226	word	incorrect
92.5237	2.0231	word	hit
95.0496	2.0226	word	hit
97.0888	2.5231	start_random_string	other
100.1147	2.0226	random_string	hit
102.6626	2.0231	random_string	hit
105.1884	2.0233	random_string	hit
107.7148	2.0234	random_string	hit
110.2407	2.0226	random_string	hit
112.28	20.0228	Bfix	other
132.3028	2.5234	start_random_string	other
135.3291	2.0226	random_string	hit
137.8768	2.0231	random_string	hit
140.4028	2.0226	random_string	hit
142.9511	2.0234	random_string	hit
145.4774	2.0226	random_string	hit
147.5167	2.5231	start_pseudoword	other
150.5424	2.0226	pseudoword	hit
153.0902	2.023	pseudoword	hit
155.6161	2.0231	pseudoword	hit
158.142	2.0231	pseudoword	hit
160.6679	2.0228	pseudoword	hit
162.6907	2.523	start_word	other
165.7164	2.023	word	hit
168.2422	2.0231	word	hit
170.768	2.0231	word	hit
173.2936	2.0231	word	incorrect
175.8193	2.0226	word	hit
177.8586	20.0229	Bfix	other
197.8814	2.5231	start_pseudoword	other
200.9073	2.0226	pseudoword	hit
203.4568	2.0231	pseudoword	hit
205.9828	2.0231	pseudoword	incorrect
208.5087	2.0231	pseudoword	hit
211.0347	2.0226	pseudoword	hit
213.074	2.5231	start_word	other
216.0999	2.0231	word	hit
218.6259	2.0233	word	hit
221.1519	2.0226	word	hit
223.6999	2.0231	word	hit
226.2259	2.0228	word	hit
228.2487	2.5232	start_random_string	other
231.2745	2.0231	random_string	hit
233.8002	2.023	random_string	hit
236.326	2.0235	random_string	hit
238.8522	2.0231	random_string	hit
241.378	2.0227	random_string	hit
243.4007	20.0095	Bfix	other
263.4269	2.5226	start_word	other
266.4746	2.0231	word	hit
269.0005	2.0231	word	hit
271.5263	2.0226	word	hit
274.074	2.0226	word	hit
276.6216	2.0228	word	hit
278.6445	2.5231	start_random_string	other
281.6703	2.0226	random_string	hit
284.218	2.0226	random_string	hit
286.7658	2.0231	random_string	hit
289.2918	2.0233	random_string	hit
291.8178	2.0228	random_string	hit
293.8406	2.5231	start_pseudoword	other
296.8665	2.0231	pseudoword	hit
299.3924	2.0231	pseudoword	hit
301.9182	2.0231	pseudoword	hit
304.444	2.0232	pseudoword	hit
306.9695	2.0227	pseudoword	hit
308.9922	20.0228	Bfix	other
329.015	2.5231	start_random_string	other
332.0408	2.0232	random_string	hit
334.5663	2.0231	random_string	hit
337.0922	2.0231	random_string	hit
339.6183	2.0226	random_string	hit
342.1661	2.0226	random_string	hit
344.2054	2.5231	start_pseudoword	other
347.2312	2.0231	pseudoword	hit
349.757	2.0231	pseudoword	hit
352.2829	2.0231	pseudoword	hit
354.8088	2.0231	pseudoword	hit
357.3347	2.0228	pseudoword	hit
359.3575	2.523	start_word	other
362.3833	2.0231	word	incorrect
364.9092	2.023	word	hit
367.4351	2.0232	word	hit
369.9611	2.0226	word	hit
372.5087	2.0227	word	hit
374.5314	6.0226	Bfix	other
