onset	duration	trial_type	response
0.0235	2.5231	start_pseudoword	other
3.0495	2.0231	pseudoword	hit
5.5753	2.0233	pseudoword	hit
8.1012	2.0231	pseudoword	hit
10.6271	2.0231	pseudoword	hit
13.153	2.0228	pseudoword	hit
15.1757	2.5231	start_word	other
18.2015	2.0231	word	hit
20.7272	2.023	word	hit
23.253	2.0226	word	hit
25.8008	2.0231	word	hit
28.3267	2.0228	word	hit
30.3495	2.5231	start_random_string	other
33.3753	2.0234	random_string	hit
35.9013	2.0231	random_string	hit
38.4271	2.0234	random_string	hit
40.9531	2.0231	random_string	hit
43.4789	2.0228	random_string	hit
45.5017	20.0228	Bfix	other
65.5245	2.5231	start_word	other
68.5502	2.0226	word	hit
71.0978	2.0231	word	hit
73.6233	2.0232	word	hit
76.1492	2.0226	word	hit
78.6968	2.0228	word	hit
80.7196	2.5231	start_random_string	other
83.7453	2.0231	random_string	hit
86.2711	2.023	random_string	hit
88.7969	2.0226	random_string	hit
91.3446	2.0231	random_string	hit
93.8703	2.0226	random_string	hit
95.9095	2.5231	start_pseudoword	other
98.9353	2.0231	pseudoword	hit
101.4614	2.0232	pseudoword	hit
103.9874	2.0231	pseudoword	hit
106.5131	2.0231	pseudoword	hit
109.039	2.0227	pseudoword	hit
111.0617	20.0228	Bfix	other
131.0845	2.5231	start_random_string	other
134.1102	2.023	random_string	hit
136.6359	2.0231	random_string	hit
139.1617	2.0231	random_string	hit
141.6873	2.0227	random_string	hit
144.2351	2.0228	random_string	hit
146.2579	2.5231	start_word	other
149.2838	2.023	word	incorrect
151.8094	2.0226	word	incorrect
154.357	2.0233	word	hit
156.8829	2.0231	word	hit
159.4086	2.0228	word	hit
161.4314	2.5231	start_pseudoword	other
164.4573	2.0232	pseudoword	hit
166.9831	2.0231	pseudoword	hit
169.5089	2.0231	pseudoword	hit
172.0347	2.0226	pseudoword	incorrect
174.5822	2.0227	pseudoword	hit
176.6049	20.0228	Bfix	other
196.6277	2.5232	start_word	other
199.6536	2.0226	word	hit
202.2012	2.0231	word	hit
204.7269	2.0226	word	hit
207.2747	2.023	word	hit
209.8004	2.0228	word	hit
211.8232	2.5231	start_pseudoword	other
214.849	2.0231	pseudoword	hit
217.3747	2.0231	pseudoword	hit
219.9006	2.0231	pseudoword	hit
222.4264	2.0231	pseudoword	hit
224.9522	2.0228	pseudoword	hit
226.975	2.5231	start_random_string	other
230.0007	2.0231	random_string	hit
232.5263	2.0231	random_string	hit
235.0521	2.0231	random_string	hit
237.5778	2.0226	random_string	hit
240.1257	2.0226	random_string	incorrect
242.1649	20.0226	Bfix	other
262.2042	2.5231	start_pseudoword	other
265.23	2.0231	pseudoword	hit
267.756	2.0231	pseudoword	hit
270.2817	2.0226	pseudoword	hit
272.8292	2.0231	pseudoword	hit
275.3549	2.0228	pseudoword	hit
277.3777	2.5231	start_random_string	other
280.4035	2.0231	random_string	hit
282.9294	2.023	random_string	hit
285.4551	2.0231	random_string	hit
287.9809	2.0231	random_string	hit
290.5065	2.0228	random_string	hit
292.5293	2.523	start_word	other
295.5551	2.0231	word	hit
298.0808	2.0231	word	hit
300.6067	2.0231	word	hit
303.1326	2.023	word	hit
305.6585	2.0227	word	hit
307.6812	20.0228	Bfix	other
327.704	2.5232	start_random_string	other
330.7298	2.0231	random_string	hit
333.2556	2.0231	random_string	hit
335.7814	2.0231	random_string	hit
338.3072	2.0231	random_string	hit
340.833	2.0228	random_string	hit
342.8558	2.5231	start_pseudoword	other
345.8817	2.0226	pseudoword	hit
348.4296	2.0231	pseudoword	hit
350.9555	2.0231	pseudoword	hit
353.4814	2.0231	pseudoword	hit
356.0073	2.0228	pseudoword	hit
358.03	2.5231	start_word	other
361.0556	2.0231	word	hit
363.5814	2.0231	word	hit
366.1072	2.0226	word	hit
368.6549	2.0231	word	hit
371.1808	2.0226	word	hit
373.22	7.1538	Bfix	other
