onset	duration	trial_type	gain_amount	loss_amount	num_loss_cards
259.353	2.277	inter_trials	0	0	0
261.63	3.019	card_flip	15	-75	2
264.649	1.799	card_flip	15	-75	2
266.448	1.979	card_flip	15	-75	2
268.427	2.684	inter_trials	0	0	0
271.111	2.805	card_flip	15	-65	3
273.916	2.474	inter_trials	0	0	0
276.39	2.171	card_flip	14	-70	3
278.561	5.383	card_flip	14	-70	3
283.944	2.407	inter_trials	0	0	0
286.351	1.768	card_flip	11	-30	5
288.119	2.601	inter_trials	0	0	0
290.72	2.247	card_flip	15	-75	2
292.967	2.346	inter_trials	0	0	0
295.313	1.941	card_flip	17	-75	2
297.254	1.751	card_flip	17	-75	2
299.005	2.605	inter_trials	0	0	0
301.61	2.743	card_flip	2	-25	1
304.353	2.26	card_flip	2	-25	1
306.613	0.948	card_flip	2	-25	1
307.561	1.713	card_flip	2	-25	1
309.274	0.605	card_flip	2	-25	1
309.879	2.411	inter_trials	0	0	0
312.29	2.187	card_flip	9	-95	1
314.477	1.448	card_flip	9	-95	1
315.925	1.745	card_flip	9	-95	1
317.67	1.142	card_flip	9	-95	1
318.812	2.215	card_flip	9	-95	1
321.027	2.343	inter_trials	0	0	0
323.37	3.559	card_flip	11	-100	1
326.929	1.283	card_flip	11	-100	1
328.212	1.451	card_flip	11	-100	1
329.663	1.866	card_flip	11	-100	1
331.529	2.594	card_flip	11	-100	1
334.123	0.529	card_flip	11	-100	1
334.652	2.339	inter_trials	0	0	0
336.991	2.604	card_flip	16	-75	2
339.595	1.671	card_flip	16	-75	2
341.266	1.959	card_flip	16	-75	2
343.225	2.345	inter_trials	0	0	0
345.57	2.411	card_flip	17	-80	2
347.981	1.674	card_flip	17	-80	2
349.655	2.567	card_flip	17	-80	2
352.222	0.57	card_flip	17	-80	2
352.792	2.408	inter_trials	0	0	0
355.2	10.01	rest_block	0	0	0
365.21	4.904	card_flip	13	-70	1
370.114	2.904	card_flip	13	-70	1
373.018	0.79	card_flip	13	-70	1
373.808	2.263	inter_trials	0	0	0
376.071	2.012	card_flip	15	-80	1
378.083	1.202	card_flip	15	-80	1
379.285	2.406	inter_trials	0	0	0
381.691	1.411	card_flip	16	-75	1
383.102	1.366	card_flip	16	-75	1
384.468	1.636	card_flip	16	-75	1
386.104	2.605	inter_trials	0	0	0
388.709	2.064	card_flip	21	-55	2
390.773	2.005	card_flip	21	-55	2
392.778	2.677	inter_trials	0	0	0
395.455	1.67	card_flip	26	-65	2
397.125	2.406	inter_trials	0	0	0
399.531	3.322	card_flip	15	-60	2
402.853	3.304	card_flip	15	-60	2
406.157	2.414	inter_trials	0	0	0
408.571	1.317	card_flip	13	-90	1
409.888	1.455	card_flip	13	-90	1
411.343	6.303	card_flip	13	-90	1
417.646	0.667	card_flip	13	-90	1
418.313	2.275	inter_trials	0	0	0
420.588	2.795	card_flip	15	-95	1
423.383	1.465	card_flip	15	-95	1
424.848	2.483	card_flip	15	-95	1
427.331	1.402	card_flip	15	-95	1
428.733	2.337	inter_trials	0	0	0
431.07	0.033	calculate reward	0	0	0
431.103	43.721	reward	0	0	0
474.824	3.951	end	0	0	0
