onset	duration	trial_type	response
1.0459	2.5262	start_pseudoword	other
4.072	2.0321	pseudoword	incorrect
6.6067	2.0234	pseudoword	incorrect
9.1326	2.0237	pseudoword	incorrect
11.6592	2.0226	pseudoword	hit
14.2071	2.0228	pseudoword	hit
16.2298	2.5236	start_word	other
19.2561	2.0231	word	hit
21.7821	2.023	word	hit
24.308	2.0231	word	hit
26.8335	2.0226	word	hit
29.3816	2.0228	word	hit
31.4044	2.5231	start_random_string	other
34.43	2.0226	random_string	hit
36.9789	2.0236	random_string	hit
39.505	2.0236	random_string	hit
42.0311	2.0238	random_string	hit
44.5577	2.0228	random_string	hit
46.5805	20.0228	Bfix	other
66.6033	2.5231	start_pseudoword	other
69.6293	2.0231	pseudoword	miss
72.1549	2.0226	pseudoword	hit
74.7032	2.0231	pseudoword	hit
77.229	2.0234	pseudoword	hit
79.755	2.0226	pseudoword	hit
81.7943	2.5231	start_word	other
84.8199	2.0234	word	hit
87.346	2.0231	word	hit
89.8718	2.0231	word	hit
92.3977	2.0226	word	hit
94.945	2.0226	word	hit
96.9843	2.5231	start_random_string	other
100.0043	2.0226	random_string	hit
102.5523	2.0226	random_string	hit
105.1	2.0234	random_string	hit
107.6261	2.0226	random_string	hit
110.1743	2.0227	random_string	hit
112.197	20.0229	Bfix	other
132.2198	2.5235	start_random_string	other
135.2461	2.0226	random_string	hit
137.7934	2.0231	random_string	hit
140.3193	2.0236	random_string	hit
142.8457	2.0226	random_string	hit
145.3937	2.0228	random_string	hit
147.4165	2.5231	start_pseudoword	other
150.4424	2.0231	pseudoword	miss
152.9682	2.023	pseudoword	hit
155.494	2.0231	pseudoword	hit
158.0199	2.0231	pseudoword	hit
160.5457	2.0228	pseudoword	hit
162.5684	2.5231	start_word	other
165.5943	2.023	word	hit
168.1201	2.0231	word	hit
170.6459	2.0231	word	hit
173.1719	2.0231	word	hit
175.6978	2.0227	word	hit
177.7205	20.0229	Bfix	other
197.7433	2.5231	start_pseudoword	other
200.7693	2.0231	pseudoword	hit
203.2951	2.0231	pseudoword	hit
205.8211	2.0231	pseudoword	hit
208.3469	2.0226	pseudoword	hit
210.8946	2.0228	pseudoword	hit
212.9174	2.5226	start_word	other
215.9652	2.0231	word	hit
218.491	2.0231	word	hit
221.0169	2.0233	word	hit
223.5431	2.0231	word	hit
226.0691	2.0228	word	hit
228.0919	2.5226	start_random_string	other
231.1396	2.0231	random_string	hit
233.6655	2.0231	random_string	hit
236.1913	2.0235	random_string	hit
238.7175	2.0226	random_string	hit
241.2654	2.0227	random_string	hit
243.2881	20.0228	Bfix	other
263.3109	2.5231	start_word	other
266.3365	2.0231	word	hit
268.862	2.023	word	hit
271.3879	2.0231	word	hit
273.9138	2.0226	word	hit
276.4615	2.0228	word	hit
278.4843	2.5231	start_random_string	other
281.5101	2.0231	random_string	hit
284.0359	2.0232	random_string	hit
286.5617	2.0231	random_string	hit
289.0876	2.0231	random_string	hit
291.6134	2.0228	random_string	hit
293.6362	2.5231	start_pseudoword	other
296.662	2.0231	pseudoword	hit
299.1879	2.0231	pseudoword	hit
301.7139	2.0231	pseudoword	hit
304.2398	2.0231	pseudoword	hit
306.7658	2.0226	pseudoword	hit
308.805	20.0228	Bfix	other
328.8278	2.523	start_random_string	other
331.8536	2.0231	random_string	hit
334.3793	2.0231	random_string	hit
336.9052	2.0231	random_string	hit
339.431	2.0231	random_string	hit
341.9569	2.0228	random_string	hit
343.9797	2.523	start_pseudoword	other
347.0055	2.0226	pseudoword	hit
349.5531	2.0231	pseudoword	hit
352.079	2.0231	pseudoword	hit
354.6049	2.0231	pseudoword	hit
357.1307	2.0228	pseudoword	hit
359.1535	2.5231	start_word	other
362.1792	2.0226	word	hit
364.727	2.023	word	hit
367.2529	2.0231	word	hit
369.7786	2.0231	word	hit
372.3042	2.0227	word	hit
374.3269	7.144	Bfix	other
