onset	duration	trial_type	response
0.0229	5.046	Bfix	other
5.0688	0.2226	house	other
6.3473	0.2226	animal	other
7.7092	0.2226	pseudoword	other
9.171	0.2226	pseudoword	other
10.5662	0.2226	house	other
12.0281	0.2226	pseudoword	other
13.5067	0.2227	house	other
14.8686	0.2226	pseudoword	other
16.1305	0.2226	pseudoword	other
17.5257	0.2226	animal	other
18.8042	0.2226	house	other
20.2661	0.2226	pseudoword	other
21.7614	0.2226	animal	other
23.1232	0.2226	characters	other
24.4017	0.2226	house	other
25.697	0.2226	target_fruit	other
26.9589	0.2167	characters	other
28.3316	0.2226	animal	other
29.6268	0.2226	animal	other
30.9886	0.2226	pseudoword	other
32.3505	0.2226	characters	other
33.6124	0.2226	characters	other
35.0909	0.2226	house	other
36.4861	0.2226	house	other
37.9646	0.2226	animal	other
39.2265	5.0263	Bfix	other
44.2528	0.2226	characters	other
45.7314	0.2226	house	other
47.0266	0.2226	target_fruit	other
48.4051	0.2226	house	other
49.867	0.2226	characters	other
51.3288	0.2226	pseudoword	other
52.6907	0.2227	characters	other
53.986	0.2226	animal	other
55.3645	0.2226	animal	other
56.8264	0.2226	characters	other
58.305	0.2226	animal	other
59.5668	0.2226	pseudoword	other
61.0287	0.2227	pseudoword	other
62.3073	0.2226	animal	other
63.6692	0.2226	pseudoword	other
65.1477	0.2226	house	other
66.4262	0.2226	house	other
67.8047	0.2226	animal	other
69.2832	0.2226	target_fruit	other
70.6451	0.2226	pseudoword	other
71.9069	5.0228	Bfix	other
76.9297	0.2226	characters	other
78.1915	0.2226	pseudoword	other
79.4867	0.2226	animal	other
80.8486	0.2226	characters	other
82.1271	0.2226	target_fruit	other
83.3889	0.2226	pseudoword	other
84.8508	0.2226	pseudoword	other
86.3461	0.2226	animal	other
87.6246	0.2226	house	other
88.9031	0.2226	animal	other
90.265	0.2226	pseudoword	other
91.6268	0.2226	pseudoword	other
92.9053	0.2226	animal	other
94.3672	0.2226	pseudoword	other
95.8458	0.2226	house	other
97.1076	0.2226	pseudoword	other
98.5695	0.2226	characters	other
99.8647	0.2226	house	other
101.2265	0.2226	characters	other
102.605	0.2226	animal	other
103.8835	0.2226	animal	other
105.1453	0.2226	pseudoword	other
106.6239	0.2226	animal	other
108.1024	0.2226	animal	other
109.481	0.2227	animal	other
110.9762	0.2226	animal	other
112.238	0.2226	pseudoword	other
113.6999	0.2226	characters	other
114.9617	0.2226	pseudoword	other
116.2569	0.2226	house	other
117.7188	5.0265	Bfix	other
122.7452	0.2226	characters	other
124.2237	0.2226	house	other
125.6856	0.2226	characters	other
127.0475	0.2226	characters	other
128.4093	0.2226	characters	other
129.8045	0.2226	animal	other
131.0664	0.2226	characters	other
132.3282	0.2226	pseudoword	other
133.7068	0.2226	house	other
134.9853	0.2226	house	other
136.4472	0.2226	characters	other
137.9257	0.2226	target_fruit	other
139.2042	0.2226	animal	other
140.566	0.2226	pseudoword	other
142.0279	0.2226	pseudoword	other
143.4897	0.2226	characters	other
144.8849	0.2226	house	other
146.1635	0.2226	house	other
147.442	0.2226	house	other
148.7372	0.2226	animal	other
150.0991	5.0226	Bfix	other
155.1383	0.2226	characters	other
156.6002	0.2226	characters	other
158.0954	0.2226	animal	other
159.5739	0.2226	house	other
160.9524	0.2226	house	other
162.4142	0.2226	characters	other
163.6928	0.2226	house	other
165.0713	0.2226	house	other
166.5331	0.2226	characters	other
167.8116	0.2226	animal	other
169.2735	5.0471	Bfix	other
174.3206	0.2229	visage	other
175.8161	0.2226	visage	other
177.0946	0.2226	scrambled	other
178.3731	0.2226	scene	other
179.8517	0.2226	visage	other
181.3469	0.2226	target_fruit	other
182.6254	0.2226	visage	other
184.0039	0.2226	visage	other
185.2825	0.2226	visage	other
186.561	0.2226	tool	other
188.0561	0.2226	tool	other
189.3347	0.2226	visage	other
190.7132	0.2226	tool	other
192.1917	0.2226	visage	other
193.5869	0.2226	scene	other
194.9655	0.2226	scene	other
196.2439	0.2226	tool	other
197.5224	0.2226	scene	other
199.001	0.2226	tool	other
200.2962	0.2226	scrambled	other
201.7747	0.2226	tool	other
203.2533	0.2226	scene	other
204.6318	0.2226	scene	other
206.1271	0.2226	scene	other
207.4056	0.2226	tool	other
208.8674	5.0226	Bfix	other
213.9234	0.2226	tool	other
215.3019	0.2226	scrambled	other
216.6971	0.2226	visage	other
218.1756	0.2226	visage	other
219.6541	0.2226	scene	other
220.9326	0.2226	scrambled	other
222.4112	0.2226	scene	other
223.7064	0.2226	tool	other
224.9849	0.2226	tool	other
226.2634	0.2226	target_fruit	other
227.6419	0.2226	scene	other
228.9371	0.2226	scene	other
230.3157	0.2226	scrambled	other
231.5942	0.2226	visage	other
232.9727	0.2226	scene	other
234.4512	0.2226	scene	other
235.7464	0.2226	scene	other
237.025	0.2226	scrambled	other
238.3035	0.2226	scrambled	other
239.782	0.2226	scene	other
241.2772	0.2226	scrambled	other
242.6558	0.2226	visage	other
244.1343	0.2226	scene	other
245.5128	0.2226	scrambled	other
246.8913	0.2226	target_fruit	other
248.2532	5.0479	Bfix	other
253.3011	0.2226	scrambled	other
254.7963	0.2226	tool	other
256.0748	0.2226	target_fruit	other
257.5533	0.2226	tool	other
258.8318	0.2226	visage	other
260.127	0.2227	scrambled	other
261.6056	0.2226	visage	other
262.8841	0.2226	scene	other
264.1626	0.2226	scrambled	other
265.5411	0.2226	tool	other
266.8363	0.2167	visage	other
268.2256	0.2226	scene	other
269.7042	0.2226	scrambled	other
271.1827	0.2226	tool	other
272.6612	0.2226	tool	other
274.1564	0.2226	visage	other
275.435	0.2226	visage	other
276.9136	0.2226	scrambled	other
278.2921	0.2226	scene	other
279.7873	0.2226	scene	other
281.0658	0.2226	tool	other
282.3443	0.2226	scrambled	other
283.8228	0.2226	tool	other
285.1014	0.2226	scrambled	other
286.4966	0.2226	scrambled	other
287.8585	5.0226	Bfix	other
292.9144	0.2226	scrambled	other
294.2929	0.2226	scene	other
295.6714	0.2226	scrambled	other
296.9666	0.2226	tool	other
298.3451	0.2226	visage	other
299.6236	0.2226	scrambled	other
301.0022	0.2226	tool	other
302.3807	0.2226	scrambled	other
303.6759	0.2226	visage	other
304.9545	0.2226	visage	other
306.433	0.2226	tool	other
307.8115	0.2226	tool	other
309.1067	0.2226	scene	other
310.5852	0.2226	target_fruit	other
311.8637	0.2226	scrambled	other
313.1423	0.2226	scrambled	other
314.5208	0.2226	scrambled	other
315.916	0.2226	visage	other
317.3945	0.2226	scrambled	other
318.7731	0.2226	tool	other
320.235	5.0473	Bfix	other
325.2823	0.2226	visage	other
326.5608	0.2226	scrambled	other
327.856	0.2226	scrambled	other
329.1345	0.2226	tool	other
330.413	0.2226	scene	other
331.7916	0.2226	scene	other
333.0867	0.2226	visage	other
334.3652	0.2226	scene	other
335.6438	0.2226	tool	other
337.0223	0.2226	tool	other
