onset	duration	trial_type	response
1.0459	2.524	start_pseudoword	other
4.0726	2.0226	pseudoword	hit
6.6289	2.0236	pseudoword	hit
9.1551	2.0238	pseudoword	hit
11.6815	2.0231	pseudoword	hit
14.2073	2.0228	pseudoword	hit
16.2301	2.5236	start_word	other
19.2562	2.0226	word	hit
21.8038	2.0231	word	hit
24.3296	2.0231	word	hit
26.8553	2.0234	word	hit
29.3813	2.0226	word	hit
31.4206	2.5231	start_random_string	other
34.4463	2.0226	random_string	hit
36.9949	2.0226	random_string	hit
39.5432	2.0238	random_string	hit
42.0696	2.0239	random_string	hit
44.5963	2.0228	random_string	hit
46.6192	20.0228	Bfix	other
66.642	2.5226	start_pseudoword	other
69.6895	2.0231	pseudoword	hit
72.2153	2.0228	pseudoword	hit
74.7416	2.023	pseudoword	hit
77.2672	2.0226	pseudoword	hit
79.8151	2.0226	pseudoword	hit
81.8544	2.523	start_word	other
84.8801	2.0233	word	hit
87.4061	2.023	word	incorrect
89.9318	2.0226	word	hit
92.4795	2.0226	word	hit
95.0271	2.0228	word	hit
97.0499	2.5226	start_random_string	other
100.0974	2.0234	random_string	hit
102.6173	2.023	random_string	hit
105.1429	2.0233	random_string	hit
107.669	2.0234	random_string	hit
110.1949	2.0226	random_string	hit
112.2342	20.0228	Bfix	other
132.257	2.5226	start_random_string	other
135.3049	2.023	random_string	hit
137.8304	2.0226	random_string	hit
140.378	2.0226	random_string	hit
142.9261	2.0234	random_string	hit
145.452	2.0228	random_string	hit
147.4748	2.5226	start_pseudoword	other
150.5224	2.0226	pseudoword	hit
153.07	2.0231	pseudoword	hit
155.5957	2.0226	pseudoword	hit
158.1433	2.0231	pseudoword	incorrect
160.6691	2.0228	pseudoword	hit
162.6919	2.5231	start_word	other
165.7175	2.0226	word	hit
168.2651	2.0231	word	hit
170.7908	2.0231	word	hit
173.3165	2.023	word	incorrect
175.8421	2.0227	word	hit
177.8648	20.0228	Bfix	other
197.8876	2.5226	start_pseudoword	other
200.9352	2.0231	pseudoword	hit
203.4609	2.0231	pseudoword	hit
205.9867	2.0231	pseudoword	hit
208.5125	2.0231	pseudoword	hit
211.0382	2.0228	pseudoword	hit
213.061	2.5231	start_word	other
216.0867	2.0226	word	hit
218.6342	2.0231	word	hit
221.1599	2.0233	word	hit
223.6859	2.0226	word	hit
226.2336	2.0228	word	hit
228.2563	2.5226	start_random_string	other
231.3038	2.0231	random_string	hit
233.8296	2.0226	random_string	hit
236.3772	2.0235	random_string	hit
238.9033	2.0231	random_string	hit
241.429	2.0227	random_string	hit
243.4517	20.0228	Bfix	other
263.4744	2.523	start_word	other
266.5001	2.0231	word	hit
269.0258	2.023	word	hit
271.5516	2.023	word	hit
274.0773	2.0231	word	incorrect
276.6028	2.0228	word	hit
278.6256	2.523	start_random_string	other
281.6513	2.0231	random_string	hit
284.177	2.0226	random_string	hit
286.7245	2.0231	random_string	hit
289.2499	2.0231	random_string	hit
291.7754	2.0226	random_string	hit
293.8147	2.5226	start_pseudoword	other
296.8622	2.0231	pseudoword	hit
299.3878	2.0231	pseudoword	hit
301.9136	2.023	pseudoword	hit
304.4392	2.0231	pseudoword	hit
306.9648	2.0227	pseudoword	hit
308.9875	20.0228	Bfix	other
329.0103	2.5231	start_random_string	other
332.036	2.0231	random_string	hit
334.5616	2.0231	random_string	hit
337.0872	2.0231	random_string	hit
339.6129	2.0231	random_string	hit
342.1386	2.0228	random_string	hit
344.1614	2.5232	start_pseudoword	other
347.1871	2.0231	pseudoword	hit
349.7127	2.0231	pseudoword	hit
352.2384	2.0231	pseudoword	hit
354.7641	2.0234	pseudoword	hit
357.2898	2.0228	pseudoword	hit
359.3127	2.5231	start_word	other
362.3383	2.0226	word	hit
364.886	2.0226	word	hit
367.4335	2.0226	word	hit
369.981	2.0231	word	hit
372.5066	2.0227	word	hit
374.5293	7.1891	Bfix	other
