onset	duration	trial_type	response
0.0229	5.0226	Bfix	other
5.0789	0.2226	house	other
6.5574	0.2226	animal	other
7.9192	0.2226	pseudoword	other
9.2811	0.2226	pseudoword	other
10.7763	0.2226	house	other
12.2381	0.2226	pseudoword	other
13.6167	0.2226	house	other
14.9785	0.2226	pseudoword	other
16.2404	0.2226	pseudoword	other
17.5189	0.2226	animal	other
18.9974	0.2226	house	other
20.3593	0.2226	pseudoword	other
21.7378	0.2226	animal	other
22.9996	0.2226	characters	other
24.2782	0.2226	house	other
25.7568	0.2226	target_fruit	other
27.2186	0.2226	characters	other
28.5971	0.2226	animal	other
30.0756	0.2226	animal	other
31.3375	0.2226	pseudoword	other
32.7994	0.2226	characters	other
34.1612	0.2226	characters	other
35.4398	0.2226	house	other
36.7183	0.2226	house	other
37.9968	0.2226	animal	other
39.4587	5.0267	Bfix	other
44.4854	0.2226	characters	other
45.864	0.2226	house	other
47.2425	0.2226	target_fruit	other
48.5211	0.2226	house	other
49.8829	0.2226	characters	other
51.1448	0.2226	pseudoword	other
52.6067	0.2226	characters	other
53.9852	0.2226	animal	other
55.3637	0.2226	animal	other
56.8256	0.2226	characters	other
58.1041	0.2226	animal	other
59.5659	0.2226	pseudoword	other
60.9278	0.2226	pseudoword	other
62.2063	0.2226	animal	other
63.5682	0.2226	pseudoword	other
65.0468	0.2226	house	other
66.5253	0.2226	house	other
67.9038	0.2226	animal	other
69.1823	0.2227	target_fruit	other
70.6443	0.2226	pseudoword	other
72.0062	5.0226	Bfix	other
77.0454	0.2226	characters	other
78.4073	0.2226	pseudoword	other
79.8858	0.2226	animal	other
81.1477	0.2226	characters	other
82.5262	0.2226	target_fruit	other
83.988	0.2226	pseudoword	other
85.4499	0.2226	pseudoword	other
86.9285	0.2226	animal	other
88.307	0.2226	house	other
89.6856	0.2226	animal	other
91.0474	0.2226	pseudoword	other
92.5093	0.2226	pseudoword	other
93.9878	0.2226	animal	other
95.4496	0.2226	pseudoword	other
96.9282	0.2226	house	other
98.39	0.2226	pseudoword	other
99.8519	0.2226	characters	other
101.2304	0.2226	house	other
102.6828	0.2226	characters	other
103.9613	0.2226	animal	other
105.3398	0.2226	animal	other
106.8017	0.2226	pseudoword	other
108.1802	0.2226	animal	other
109.5587	0.2226	animal	other
110.9373	0.2226	animal	other
112.3158	0.2226	animal	other
113.6777	0.2226	pseudoword	other
115.0395	0.2226	characters	other
116.5014	0.2226	pseudoword	other
117.9799	0.2226	house	other
119.4418	5.0259	Bfix	other
124.4677	0.2226	characters	other
125.8462	0.2226	house	other
127.2081	0.2226	characters	other
128.5699	0.2226	characters	other
129.8318	0.2226	characters	other
131.1103	0.2226	animal	other
132.4721	0.2226	characters	other
133.934	0.2226	pseudoword	other
135.3292	0.2226	house	other
136.6077	0.2226	house	other
137.9695	0.2226	characters	other
139.3481	0.2226	target_fruit	other
140.6266	0.2226	animal	other
142.0885	0.2226	pseudoword	other
143.5504	0.2226	pseudoword	other
144.8123	0.2226	characters	other
146.0908	0.2226	house	other
147.4693	0.2226	house	other
148.7478	0.2226	house	other
150.2264	0.2226	animal	other
151.4883	5.0226	Bfix	other
156.5275	0.2226	characters	other
157.8894	0.2226	characters	other
159.3679	0.2226	animal	other
160.6465	0.2226	house	other
161.925	0.2226	house	other
163.2868	0.2226	characters	other
164.7654	0.2226	house	other
166.1439	0.2226	house	other
167.6057	0.2226	characters	other
169.0843	0.2226	animal	other
170.4462	5.0226	Bfix	other
175.5188	0.2226	visage	other
176.9973	0.2226	visage	other
178.3759	0.2226	scrambled	other
179.8544	0.2226	scene	other
181.1496	0.2226	visage	other
182.5281	0.2226	target_fruit	other
184.0066	0.2226	visage	other
185.3852	0.2226	visage	other
186.8637	0.2226	visage	other
188.2422	0.2226	tool	other
189.7207	0.2226	tool	other
190.9992	0.2226	visage	other
192.2778	0.2226	tool	other
193.6563	0.2226	visage	other
195.1348	0.2226	scene	other
196.4133	0.2226	scene	other
197.8919	0.2226	tool	other
199.3704	0.2226	scene	other
200.7489	0.2226	tool	other
202.2275	0.2226	scrambled	other
203.506	0.2226	tool	other
204.7846	0.2226	scene	other
206.1797	0.2226	scene	other
207.4582	0.2226	scene	other
208.9368	0.2226	tool	other
210.1986	5.0455	Bfix	other
