onset	duration	trial_type	response
0.0235	2.5226	start_pseudoword	other
3.071	2.0231	pseudoword	hit
5.5968	2.0231	pseudoword	hit
8.1224	2.0231	pseudoword	hit
10.6481	2.0231	pseudoword	hit
13.1738	2.0228	pseudoword	hit
15.1966	2.523	start_word	other
18.2223	2.0231	word	hit
20.748	2.0231	word	hit
23.2737	2.023	word	hit
25.7993	2.0226	word	hit
28.3469	2.0228	word	hit
30.3697	2.5231	start_random_string	other
33.3954	2.0234	random_string	hit
35.9214	2.0231	random_string	hit
38.4471	2.0234	random_string	hit
40.9731	2.0231	random_string	hit
43.4987	2.0226	random_string	hit
45.538	20.0226	Bfix	other
65.5773	2.5226	start_word	other
68.625	2.023	word	hit
71.1507	2.0231	word	hit
73.6764	2.0226	word	hit
76.224	2.0226	word	hit
78.7716	2.0228	word	hit
80.7944	2.5231	start_random_string	other
83.8201	2.023	random_string	hit
86.3458	2.023	random_string	hit
88.8714	2.0231	random_string	hit
91.3971	2.0231	random_string	hit
93.9229	2.0228	random_string	hit
95.9457	2.5231	start_pseudoword	other
98.9713	2.0231	pseudoword	hit
101.4971	2.0231	pseudoword	hit
104.0228	2.0226	pseudoword	hit
106.5704	2.0231	pseudoword	hit
109.0961	2.0227	pseudoword	hit
111.1188	20.0228	Bfix	other
131.1416	2.5231	start_random_string	other
134.1673	2.0232	random_string	hit
136.693	2.0231	random_string	hit
139.2187	2.0231	random_string	hit
141.7443	2.0232	random_string	hit
144.2701	2.0228	random_string	hit
146.2929	2.5226	start_word	other
149.3404	2.023	word	incorrect
151.8661	2.0231	word	hit
154.3918	2.0231	word	hit
156.9175	2.0231	word	hit
159.4432	2.0226	word	hit
161.4825	2.5226	start_pseudoword	other
164.5301	2.0231	pseudoword	hit
167.0558	2.0231	pseudoword	hit
169.5815	2.023	pseudoword	hit
172.1072	2.0231	pseudoword	hit
174.6328	2.0226	pseudoword	hit
176.6721	20.0228	Bfix	other
196.6949	2.5232	start_word	other
199.7207	2.023	word	hit
202.2465	2.0231	word	hit
204.7722	2.0226	word	hit
207.3197	2.0226	word	hit
209.8673	2.0228	word	hit
211.8901	2.5231	start_pseudoword	other
214.9157	2.0231	pseudoword	hit
217.4416	2.0226	pseudoword	hit
219.9891	2.0231	pseudoword	hit
222.5147	2.0231	pseudoword	hit
225.041	2.0228	pseudoword	hit
227.0637	2.5231	start_random_string	other
230.0895	2.0231	random_string	hit
232.6152	2.023	random_string	hit
235.1408	2.0231	random_string	hit
237.6666	2.0231	random_string	hit
240.1923	2.0227	random_string	hit
242.215	20.0228	Bfix	other
262.2379	2.523	start_pseudoword	other
265.2636	2.0231	pseudoword	hit
267.7893	2.0231	pseudoword	hit
270.3151	2.0232	pseudoword	hit
272.8409	2.0231	pseudoword	hit
275.3665	2.0228	pseudoword	hit
277.3893	2.5231	start_random_string	other
280.415	2.0231	random_string	hit
282.9407	2.0231	random_string	hit
285.4664	2.0231	random_string	hit
287.992	2.0226	random_string	hit
290.5395	2.0228	random_string	hit
292.5623	2.5231	start_word	other
295.588	2.0231	word	hit
298.1136	2.0231	word	hit
300.6392	2.0226	word	hit
303.1869	2.0226	word	hit
305.7341	2.0227	word	hit
307.7568	20.0228	Bfix	other
327.7796	2.5231	start_random_string	other
330.8053	2.0231	random_string	hit
333.331	2.0231	random_string	hit
335.8567	2.0226	random_string	hit
338.4043	2.0231	random_string	hit
340.9298	2.0228	random_string	hit
342.9526	2.5231	start_pseudoword	other
345.9783	2.0226	pseudoword	hit
348.5257	2.0226	pseudoword	hit
351.0732	2.023	pseudoword	hit
353.5988	2.0231	pseudoword	hit
356.1246	2.0228	pseudoword	hit
358.1473	2.5231	start_word	other
361.1731	2.0231	word	incorrect
363.6988	2.0231	word	hit
366.2245	2.0231	word	hit
368.7502	2.0231	word	hit
371.2759	2.0227	word	hit
373.2986	7.1942	Bfix	other
