onset	duration	trial_type
5.09	9.01	encoding_start
14.1	7.98	intersection_1
22.08	5.94	navigation
28.02	7.94	intersection_1
35.96	4.34	navigation
40.3	7.91	intersection_2
48.21	5.6	navigation
53.81	8.04	intersection_2
61.85	6.46	navigation
68.31	8.13	intersection_2
76.44	3.97	navigation
80.41	7.99	intersection_3
88.4	4.7	navigation
93.1	8.05	intersection_3
101.15	11.58	navigation
112.73	8.01	intersection_3
120.74	4.29	navigation
125.03	7.98	intersection_0
133.01	4.97	navigation
137.98	7.91	intersection_0
145.89	4.69	navigation
150.58	8.03	intersection_0
158.61	5.43	navigation
164.04	8.02	intersection_1
172.06	6.0	navigation
178.06	0.01	encoding_end
178.07	6.57	experimental
184.64	0.36	pointing_experimental
185.0	3.82	fixation
188.82	6.15	experimental
194.97	1.06	pointing_experimental
196.03	2.32	fixation
198.35	6.61	experimental
204.96	1.83	pointing_experimental
206.79	3.95	fixation
210.74	6.16	experimental
216.9	5.02	pointing_experimental
221.92	4.41	fixation
226.33	6.29	experimental
232.62	2.47	pointing_experimental
235.09	3.28	fixation
238.37	6.82	experimental
245.19	2.69	pointing_experimental
247.88	1.82	fixation
249.7	6.64	experimental
256.34	2.69	pointing_experimental
259.03	4.34	fixation
263.37	6.32	experimental
269.69	2.14	pointing_experimental
271.83	1.4	fixation
273.23	6.37	control
279.6	3.42	pointing_control
283.02	1.56	fixation
284.58	6.09	control
290.67	1.37	pointing_control
292.04	4.4	fixation
296.44	6.47	control
302.91	3.31	pointing_control
306.22	4.12	fixation
310.34	6.23	control
316.57	1.3	pointing_control
317.87	180.93	fixation
