onset	duration	trial_type
5.11	9.03	encoding_start
14.14	7.98	intersection_1
22.12	5.99	navigation
28.11	8.01	intersection_1
36.12	4.29	navigation
40.41	7.95	intersection_2
48.36	5.63	navigation
53.99	7.96	intersection_2
61.95	6.5	navigation
68.45	7.99	intersection_2
76.44	4.15	navigation
80.59	12.51	intersection_3
93.1	0.17	navigation
93.27	7.87	intersection_3
101.14	11.78	navigation
112.92	7.92	intersection_3
120.84	4.28	navigation
125.12	7.98	intersection_0
133.1	5.05	navigation
138.15	7.92	intersection_0
146.07	4.72	navigation
150.79	7.99	intersection_0
158.78	5.49	navigation
164.27	8.03	intersection_1
172.3	5.89	navigation
178.19	0.01	encoding_end
178.2	6.39	experimental
184.59	5.01	pointing_experimental
189.6	2.56	fixation
192.16	6.29	experimental
198.45	0.18	pointing_experimental
198.63	2.52	fixation
201.15	6.41	experimental
207.56	6.5	pointing_experimental
214.06	1.52	fixation
215.58	6.28	experimental
221.86	4.79	pointing_experimental
226.65	4.05	fixation
230.7	6.41	experimental
237.11	5.39	pointing_experimental
242.5	4.91	fixation
247.41	6.32	experimental
253.73	15.09	pointing_experimental
268.82	4.72	fixation
273.54	6.43	experimental
279.97	0.94	pointing_experimental
280.91	1.14	fixation
282.05	6.49	experimental
288.54	4.9	pointing_experimental
293.44	2.05	fixation
295.49	6.5	control
301.99	2.1	pointing_control
304.09	3.84	fixation
307.93	6.51	control
314.44	3.51	pointing_control
317.95	4.8	fixation
322.75	5.95	control
328.7	1.8	pointing_control
330.5	4.88	fixation
335.38	6.84	control
342.22	3.67	pointing_control
345.89	140.1	fixation
