onset	duration	trial_type	score
8.689	8.519	painting	1
19.354	4.523	painting	100
27.57	3.559	painting	1
32.003	5.789	painting	1
41.018	8.324	painting	1
50.95	3.723	painting	1
55.816	7.319	painting	1
65.015	4.578	painting	100
72.88	8.528	painting	1
85.228	3.597	painting	1
91.911	9.424	painting	1
104.026	8.649	painting	1
113.208	2.201	painting	1
116.341	2.565	painting	1
119.573	2.276	painting	1
125.206	2.171	painting	1
131.538	3.733	painting	100
139.304	3.954	painting	1
147.486	5.378	painting	1
153.685	2.223	painting	2
158.385	3.334	painting	1
165.817	3.143	painting	1
170.283	2.728	painting	1
174.816	2.973	painting	1
181.331	3.252	painting	1
186.931	4.187	painting	1
194.729	8.357	painting	1
205.895	1.931	painting	1
212.327	2.715	painting	1
215.643	3.608	painting	1
220.792	2.704	painting	1
227.258	2.592	painting	1
231.124	2.592	painting	1
236.59	2.844	painting	100
241.19	3.902	painting	100
249.055	3.894	painting	1
255.571	3.649	painting	1
259.953	3.266	painting	1
265.636	3.785	painting	1
273.785	1.542	painting	1
279.617	2.374	painting	1
286.416	2.83	painting	1
290.932	2.52	painting	1
294.465	3.234	painting	1
301.581	2.957	painting	1
307.08	4.366	painting	1
312.513	4.475	painting	1
320.012	3.753	painting	100
325.178	2.125	painting	1
330.46	2.984	painting	1
336.859	2.234	painting	5
341.025	3.559	painting	1
347.341	3.414	painting	1
351.974	3.774	painting	100
359.239	3.762	painting	1
364.472	4.038	painting	1
370.588	7.063	painting	100
379.67	3.692	painting	1
386.319	2.823	painting	1
391.351	3.573	painting	1
