onset	duration	trial_type	score
7.581	4.396	food	99
13.93	4.362	food	76
21.046	3.948	food	63
29.094	5.028	food	39
35.993	2.823	food	84
41.359	3.193	food	73
46.559	3.812	food	87
52.058	3.331	food	65
56.857	1.798	food	87
60.407	6.331	food	43
69.022	1.971	food	63
74.205	3.056	food	3
78.788	3.853	food	100
85.253	4.039	food	64
90.369	3.483	food	18
98.218	3.301	food	98
105.817	3.808	food	2
112.699	3.903	food	58
119.015	4.314	food	79
124.681	6.229	food	67
134.263	4.946	food	52
140.496	6.345	food	51
148.261	7.486	food	18
159.643	6.987	food	58
170.058	3.43	food	86
174.024	3.779	food	1
181.423	7.967	food	51
191.872	7.677	food	54
203.303	5.853	food	38
210.019	5.637	food	14
217.735	5.751	food	51
227.633	6.166	food	9
236.749	4.854	food	26
245.614	5.557	food	100
254.98	6.309	food	87
263.628	5.672	food	49
273.26	9.353	food	51
283.342	3.422	food	95
288.375	5.872	food	70
297.39	5.874	food	46
306.739	4.878	food	26
315.171	2.456	food	96
321.32	7.831	food	20
332.035	5.083	food	47
341.351	4.224	food	71
346.717	4.985	food	33
353.916	5.783	food	49
362.715	6.446	food	81
370.38	4.232	food	20
377.296	4.677	food	65
386.461	4.591	food	24
391.86	2.512	food	98
398.81	4.299	food	23
405.925	5.023	food	34
411.558	3.83	food	84
416.34	5.092	food	41
422.106	4.344	food	35
428.272	6.329	food	81
436.754	4.642	food	54
444.686	6.449	food	25
